FECHA,CORREO,RAZON_SOCIAL,NUMERO_RUC,NOMBRE_ESTABLECIMIENTO,HC2-Fuente,HC2-Tipo_combustible,HC2-Cantidad_toneladas,HC2-Densidad_KgL
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_5_3456,Horno,Diesel,220.31,1.1
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_6_3456,Horno,Electricidad,96.13,0.8
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_6_3456,Maquinaria,GLP,74.72,1.0
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_7_3456,Caldera,Diesel,478.07,0.8
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_7_3456,Caldera,GLP,469.2,0.8
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_8_3456,Horno,GLP,93.19,1.0
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_8_3456,Horno,Diesel,139.39,1.0
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_9_3456,Maquinaria,Diesel,171.24,1.1
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_9_3456,Maquinaria,Diesel,372.0,0.8
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_10_3456,Caldera,Diesel,277.4,0.8
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_10_3456,Caldera,Diesel,271.17,0.8
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_11_3456,Generador,GLP,464.97,1.0
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_11_3456,Caldera,Electricidad,459.92,0.8
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_12_3456,Maquinaria,Diesel,325.95,1.0
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_12_3456,Caldera,Diesel,128.52,0.8
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_13_3456,Horno,GLP,156.17,1.0
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_13_3456,Caldera,Electricidad,189.59,1.1
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_14_3456,Caldera,Diesel,409.77,1.1
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_14_3456,Horno,Electricidad,239.42,1.0
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_15_3456,Maquinaria,Diesel,321.45,1.0
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_15_3456,Caldera,GLP,182.47,1.1
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_1_4567,Horno,GLP,128.33,1.1
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_1_4567,Horno,GLP,498.5,1.1
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_2_4567,Caldera,Diesel,438.72,1.0
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_2_4567,Maquinaria,Diesel,278.4,0.8
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_3_4567,Horno,Diesel,177.73,1.1
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_3_4567,Maquinaria,Electricidad,91.73,0.8
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_4_4567,Horno,Diesel,236.12,1.1
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_4_4567,Caldera,Diesel,91.01,0.8
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_5_4567,Caldera,Diesel,339.63,0.8
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_5_4567,Horno,Electricidad,312.55,1.0
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_6_4567,Horno,Diesel,184.45,1.0
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_6_4567,Maquinaria,Electricidad,77.26,0.8
8/21/2025 14:09:32,uzamora.flores@outlook.com,FLORICULTURA ZAMORA S.A.C,20912345678,Establecimiento_1_5678,Generador,Diesel,136.16,1.0
8/21/2025 14:09:32,uzamora.flores@outlook.com,FLORICULTURA ZAMORA S.A.C,20912345678,Establecimiento_1_5678,Caldera,GLP,159.09,0.8
8/21/2025 14:09:32,uzamora.flores@outlook.com,FLORICULTURA ZAMORA S.A.C,20912345678,Establecimiento_2_5678,Maquinaria,GLP,442.19,1.0
8/21/2025 14:09:32,uzamora.flores@outlook.com,FLORICULTURA ZAMORA S.A.C,20912345678,Establecimiento_2_5678,Generador,GLP,340.81,1.1
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_1_6789,Maquinaria,GLP,369.34,0.8
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_1_6789,Generador,Diesel,275.56,1.0
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_2_6789,Maquinaria,Diesel,236.24,0.8
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_2_6789,Generador,GLP,460.82,1.1
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_3_6789,Horno,GLP,431.27,1.0
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_3_6789,Caldera,Electricidad,345.85,1.0
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_1_7891,Caldera,Diesel,208.14,1.1
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_1_7891,Maquinaria,Diesel,417.17,1.1
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_2_7891,Caldera,Electricidad,89.26,1.0
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_2_7891,Maquinaria,GLP,402.72,1.0
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_3_7891,Maquinaria,Diesel,254.51,0.8
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_3_7891,Generador,Electricidad,387.38,1.1
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_4_7891,Caldera,Electricidad,378.14,0.8
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_4_7891,Generador,Diesel,259.97,0.8
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_5_7891,Caldera,GLP,479.0,0.8
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_5_7891,Horno,Diesel,240.31,1.0
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_6_7891,Generador,GLP,334.97,1.1
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_6_7891,Maquinaria,Diesel,244.51,0.8
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_7_7891,Maquinaria,Electricidad,369.21,1.1
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_7_7891,Maquinaria,GLP,301.59,1.0
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_1_8912,Horno,GLP,347.38,0.8
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_1_8912,Generador,Electricidad,203.85,1.0
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_2_8912,Generador,Electricidad,434.16,1.0
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_2_8912,Maquinaria,Diesel,189.91,0.8
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_3_8912,Generador,Diesel,385.49,1.0
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_3_8912,Maquinaria,Diesel,182.5,0.8
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_4_8912,Generador,Diesel,308.89,1.1
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_4_8912,Horno,Diesel,330.1,1.1
8/25/2025 13:16:14,ychavez.grava@outlook.com,GRAVERA CHAVEZ S.A,20456789123,Establecimiento_1_9123,Horno,GLP,345.79,0.8
8/25/2025 13:16:14,ychavez.grava@outlook.com,GRAVERA CHAVEZ S.A,20456789123,Establecimiento_1_9123,Generador,Diesel,127.32,1.1
8/25/2025 13:16:14,ychavez.grava@outlook.com,GRAVERA CHAVEZ S.A,20456789123,Establecimiento_2_9123,Generador,Diesel,482.52,1.0
8/25/2025 13:16:14,ychavez.grava@outlook.com,GRAVERA CHAVEZ S.A,20456789123,Establecimiento_2_9123,Maquinaria,GLP,209.3,1.0
8/26/2025 11:52:37,zsoto.granito@gmail.com,GRANITERIA SOTO S.R.L,20567891234,Establecimiento_1_1234,Generador,GLP,335.6,0.8
8/26/2025 11:52:37,zsoto.granito@gmail.com,GRANITERIA SOTO S.R.L,20567891234,Establecimiento_1_1234,Caldera,Diesel,349.95,1.1
8/27/2025 15:29:58,abravo.ceramica@hotmail.com,CERAMICA ARTESANAL BRAVO S.A.C,20678912345,Establecimiento_1_2345,Caldera,Coque de petroleo,301.25,0.9
8/27/2025 15:29:58,abravo.ceramica@hotmail.com,CERAMICA ARTESANAL BRAVO S.A.C,20678912345,Establecimiento_1_2345,Caldera,Coque de petroleo,336.31,1.3
8/28/2025 8:56:13,bcampos.ladrillos@yahoo.com,LADRILLERA CAMPOS S.A,20789123456,Establecimiento_1_3456,Generador,Carbon,341.01,0.9
8/28/2025 8:56:13,bcampos.ladrillos@yahoo.com,LADRILLERA CAMPOS S.A,20789123456,Establecimiento_1_3456,Generador,Carbon,239.82,1.4
8/28/2025 8:56:13,bcampos.ladrillos@yahoo.com,LADRILLERA CAMPOS S.A,20789123456,Establecimiento_2_3456,Horno,Carbon,107.55,1.3
8/28/2025 8:56:13,bcampos.ladrillos@yahoo.com,LADRILLERA CAMPOS S.A,20789123456,Establecimiento_2_3456,Horno,Neumaticos usados,85.74,1.3
8/28/2025 8:56:13,bcampos.ladrillos@yahoo.com,LADRILLERA CAMPOS S.A,20789123456,Establecimiento_3_3456,Maquinaria,Carbon,316.64,1.3
8/28/2025 8:56:13,bcampos.ladrillos@yahoo.com,LADRILLERA CAMPOS S.A,20789123456,Establecimiento_3_3456,Generador,Coque de petroleo,352.03,1.3
8/29/2025 12:23:46,cguerrero.tejas@gmail.com,TEJERA GUERRERO S.R.L,20891234567,Establecimiento_1_4567,Horno,Coque de petroleo,193.88,1.4
8/29/2025 12:23:46,cguerrero.tejas@gmail.com,TEJERA GUERRERO S.R.L,20891234567,Establecimiento_1_4567,Caldera,Carbon,152.42,1.4
8/29/2025 12:23:46,cguerrero.tejas@gmail.com,TEJERA GUERRERO S.R.L,20891234567,Establecimiento_2_4567,Generador,Carbon,305.24,1.3
8/29/2025 12:23:46,cguerrero.tejas@gmail.com,TEJERA GUERRERO S.R.L,20891234567,Establecimiento_2_4567,Horno,Neumaticos usados,334.24,0.9
8/30/2025 17:48:21,dhidalgo.yeso@outlook.com,YESERIA HIDALGO S.A.C,20912345678,Establecimiento_1_5678,Horno,Carbon,314.93,0.9
8/30/2025 17:48:21,dhidalgo.yeso@outlook.com,YESERIA HIDALGO S.A.C,20912345678,Establecimiento_1_5678,Maquinaria,Carbon,315.15,1.4
8/31/2025 14:15:39,efernandez.cal@hotmail.com,CALERA FERNANDEZ S.A,20123456789,Establecimiento_1_6789,Maquinaria,Carbon,338.72,1.4
8/31/2025 14:15:39,efernandez.cal@hotmail.com,CALERA FERNANDEZ S.A,20123456789,Establecimiento_1_6789,Maquinaria,Carbon,434.9,1.3
8/31/2025 14:15:39,efernandez.cal@hotmail.com,CALERA FERNANDEZ S.A,20123456789,Establecimiento_2_6789,Horno,Coque de petroleo,240.59,1.3
8/31/2025 14:15:39,efernandez.cal@hotmail.com,CALERA FERNANDEZ S.A,20123456789,Establecimiento_2_6789,Generador,Neumaticos usados,442.33,1.3
8/31/2025 14:15:39,efernandez.cal@hotmail.com,CALERA FERNANDEZ S.A,20123456789,Establecimiento_3_6789,Maquinaria,Coque de petroleo,279.35,0.9
8/31/2025 14:15:39,efernandez.cal@hotmail.com,CALERA FERNANDEZ S.A,20123456789,Establecimiento_3_6789,Caldera,Carbon,297.86,1.3
8/31/2025 14:15:39,efernandez.cal@hotmail.com,CALERA FERNANDEZ S.A,20123456789,Establecimiento_4_6789,Maquinaria,Neumaticos usados,239.84,1.4
8/31/2025 14:15:39,efernandez.cal@hotmail.com,CALERA FERNANDEZ S.A,20123456789,Establecimiento_4_6789,Caldera,Coque de petroleo,374.38,1.4
9/1/2025 10:42:54,fgonzalez.marmol@gmail.com,MARMOLERIA GONZALEZ S.R.L,20234567891,Establecimiento_1_7891,Horno,Neumaticos usados,155.2,1.4
9/1/2025 10:42:54,fgonzalez.marmol@gmail.com,MARMOLERIA GONZALEZ S.R.L,20234567891,Establecimiento_1_7891,Caldera,Coque de petroleo,464.92,0.9
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_1_8912,Maquinaria,Diesel,421.32,0.8
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_1_8912,Horno,GLP,263.57,1.0
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_2_8912,Maquinaria,Diesel,416.64,1.0
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_2_8912,Generador,GLP,283.93,0.8
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_3_8912,Maquinaria,Diesel,332.49,0.8
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_3_8912,Caldera,Electricidad,206.65,1.1
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_4_8912,Generador,Diesel,336.67,1.0
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_4_8912,Caldera,GLP,185.44,0.8
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_5_8912,Maquinaria,GLP,362.94,1.0
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_5_8912,Maquinaria,Diesel,256.48,1.1
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_1_9123,Horno,Diesel,102.39,1.2
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_1_9123,Maquinaria,Electricidad,499.54,0.7
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_2_9123,Maquinaria,Electricidad,435.34,1.8
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_2_9123,Horno,Diesel,166.27,1.8
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_3_9123,Caldera,GLP,363.05,0.7
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_3_9123,Generador,GLP,180.19,0.7
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_4_9123,Maquinaria,Diesel,207.2,1.8
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_4_9123,Horno,GLP,178.23,1.8
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_5_9123,Horno,GLP,231.36,1.8
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_5_9123,Generador,Electricidad,142.92,1.8
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_6_9123,Horno,Electricidad,335.55,1.2
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_6_9123,Generador,Diesel,173.17,1.2
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_7_9123,Horno,Electricidad,414.52,1.8
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_7_9123,Horno,Electricidad,232.06,1.8
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_8_9123,Maquinaria,GLP,173.71,0.7
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_8_9123,Generador,Diesel,113.11,1.8
9/4/2025 13:21:35,jmartinez.fundicion@gmail.com,FUNDICION MARTINEZ S.R.L,20567891234,Establecimiento_1_1234,Maquinaria,Carbon,223.55,1.1
9/4/2025 13:21:35,jmartinez.fundicion@gmail.com,FUNDICION MARTINEZ S.R.L,20567891234,Establecimiento_1_1234,Horno,Carbon,146.26,2.5
9/4/2025 13:21:35,jmartinez.fundicion@gmail.com,FUNDICION MARTINEZ S.R.L,20567891234,Establecimiento_2_1234,Caldera,Carbon,327.72,2.5
9/4/2025 13:21:35,jmartinez.fundicion@gmail.com,FUNDICION MARTINEZ S.R.L,20567891234,Establecimiento_2_1234,Caldera,Coque,79.07,2.5
9/5/2025 11:48:58,kmedina.forja@hotmail.com,FORJA MEDINA S.A.C,20678912345,Establecimiento_1_2345,Caldera,Diesel,284.75,1.0
9/5/2025 11:48:58,kmedina.forja@hotmail.com,FORJA MEDINA S.A.C,20678912345,Establecimiento_1_2345,Horno,Diesel,333.99,1.0
9/6/2025 15:14:11,lnuñez.soldadura@yahoo.com,SOLDADURAS NUÑEZ S.A,20789123456,Establecimiento_1_3456,Horno,Electricidad,406.11,1.1
9/6/2025 15:14:11,lnuñez.soldadura@yahoo.com,SOLDADURAS NUÑEZ S.A,20789123456,Establecimiento_1_3456,Horno,Diesel,203.85,1.1
9/6/2025 15:14:11,lnuñez.soldadura@yahoo.com,SOLDADURAS NUÑEZ S.A,20789123456,Establecimiento_2_3456,Horno,Electricidad,145.9,0.8
9/6/2025 15:14:11,lnuñez.soldadura@yahoo.com,SOLDADURAS NUÑEZ S.A,20789123456,Establecimiento_2_3456,Horno,Electricidad,96.98,0.8
9/6/2025 15:14:11,lnuñez.soldadura@yahoo.com,SOLDADURAS NUÑEZ S.A,20789123456,Establecimiento_3_3456,Horno,Electricidad,458.0,1.0
9/6/2025 15:14:11,lnuñez.soldadura@yahoo.com,SOLDADURAS NUÑEZ S.A,20789123456,Establecimiento_3_3456,Maquinaria,GLP,326.15,0.8
9/7/2025 8:39:36,mmoya.tuberia@gmail.com,TUBERIA MOYA S.R.L,20891234567,Establecimiento_1_4567,Generador,Coque,463.49,0.9
9/7/2025 8:39:36,mmoya.tuberia@gmail.com,TUBERIA MOYA S.R.L,20891234567,Establecimiento_1_4567,Horno,Gas natural,486.58,0.9
9/7/2025 8:39:36,mmoya.tuberia@gmail.com,TUBERIA MOYA S.R.L,20891234567,Establecimiento_2_4567,Caldera,Carbon,451.55,2.5
9/7/2025 8:39:36,mmoya.tuberia@gmail.com,TUBERIA MOYA S.R.L,20891234567,Establecimiento_2_4567,Caldera,Carbon,330.39,1.1
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_1_5678,Caldera,Gas natural,309.39,2.5
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_1_5678,Caldera,Gas natural,361.97,0.9
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_2_5678,Caldera,Carbon,164.73,1.1
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_2_5678,Generador,Carbon,301.62,1.1
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_3_5678,Caldera,Carbon,321.65,0.9
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_3_5678,Caldera,Carbon,339.67,1.1
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_4_5678,Caldera,Carbon,235.32,2.5
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_4_5678,Maquinaria,Carbon,311.84,2.5
9/9/2025 17:23:14,oortiz.tornillos@hotmail.com,TORNILLERIA ORTIZ S.A,20123456789,Establecimiento_1_6789,Generador,Diesel,475.36,0.8
9/9/2025 17:23:14,oortiz.tornillos@hotmail.com,TORNILLERIA ORTIZ S.A,20123456789,Establecimiento_1_6789,Horno,GLP,476.83,1.1
9/10/2025 14:49:27,ppalacios.herramientas@gmail.com,HERRAMIENTAS PALACIOS S.R.L,20234567891,Establecimiento_1_7891,Horno,Electricidad,389.54,1.1
9/10/2025 14:49:27,ppalacios.herramientas@gmail.com,HERRAMIENTAS PALACIOS S.R.L,20234567891,Establecimiento_1_7891,Maquinaria,Electricidad,207.65,0.8
9/10/2025 14:49:27,ppalacios.herramientas@gmail.com,HERRAMIENTAS PALACIOS S.R.L,20234567891,Establecimiento_2_7891,Horno,Diesel,453.26,0.8
9/10/2025 14:49:27,ppalacios.herramientas@gmail.com,HERRAMIENTAS PALACIOS S.R.L,20234567891,Establecimiento_2_7891,Horno,GLP,112.22,1.0
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_1_8912,Generador,GLP,118.04,1.0
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_1_8912,Generador,GLP,302.83,1.0
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_2_8912,Maquinaria,GLP,398.22,0.8
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_2_8912,Generador,GLP,464.67,1.0
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_3_8912,Maquinaria,Diesel,361.34,1.1
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_3_8912,Generador,Diesel,124.64,1.0
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_4_8912,Generador,Diesel,377.16,1.1
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_4_8912,Horno,Electricidad,469.35,1.1
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_5_8912,Generador,Electricidad,202.47,1.1
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_5_8912,Generador,GLP,341.58,1.0
9/12/2025 16:43:17,rquiroz.motores@outlook.com,MOTORES QUIROZ S.A,20456789123,Establecimiento_1_9123,Horno,Diesel,302.89,0.8
9/12/2025 16:43:17,rquiroz.motores@outlook.com,MOTORES QUIROZ S.A,20456789123,Establecimiento_1_9123,Horno,GLP,127.34,1.1
9/12/2025 16:43:17,rquiroz.motores@outlook.com,MOTORES QUIROZ S.A,20456789123,Establecimiento_2_9123,Caldera,GLP,106.98,1.0
9/12/2025 16:43:17,rquiroz.motores@outlook.com,MOTORES QUIROZ S.A,20456789123,Establecimiento_2_9123,Caldera,Electricidad,359.57,1.0
9/12/2025 16:43:17,rquiroz.motores@outlook.com,MOTORES QUIROZ S.A,20456789123,Establecimiento_3_9123,Generador,Electricidad,272.77,1.1
9/12/2025 16:43:17,rquiroz.motores@outlook.com,MOTORES QUIROZ S.A,20456789123,Establecimiento_3_9123,Caldera,GLP,94.85,1.0
9/13/2025 9:18:52,sramirez.bombas@gmail.com,BOMBAS RAMIREZ S.R.L,20567891234,Establecimiento_1_1234,Generador,GLP,235.03,1.0
9/13/2025 9:18:52,sramirez.bombas@gmail.com,BOMBAS RAMIREZ S.R.L,20567891234,Establecimiento_1_1234,Horno,Electricidad,435.84,1.0
9/14/2025 13:45:15,tromero.valvulas@hotmail.com,VALVULAS ROMERO S.A.C,20678912345,Establecimiento_1_2345,Caldera,Diesel,134.99,1.1
