FECHA,CORREO,RAZON_SOCIAL,NUMERO_RUC,NOMBRE_ESTABLECIMIENTO,Residuo,Cantidad_transferida,Unidad_medida,Densidad_KgL,RUC_operador,Tipo_operador,Numero_registro
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_2_4567,Lodos,208.75,kg,0.8,2011469373,Reciclador,REG-4567-002
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_2_4567,Materiales varios,242.55,m3,1.1,2026955757,Reciclador,REG-4567-003
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_3_4567,Residuos solidos,188.66,kg,1.0,2027688568,Reciclador,REG-4567-001
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_3_4567,Lodos,14.06,m3,1.0,2065546797,Reciclador,REG-4567-002
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_4_4567,Residuos solidos,114.14,m3,0.8,2034010015,Dispositor final,REG-4567-001
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_4_4567,Lodos,148.45,m3,0.8,2042706451,Reciclador,REG-4567-002
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_1_5678,Residuos solidos,251.3,kg,1.0,2058690634,Gestor autorizado,REG-5678-001
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_1_5678,Lodos,100.44,toneladas,1.1,2086500529,Dispositor final,REG-5678-002
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_2_5678,Residuos solidos,130.84,toneladas,1.0,2017679881,Dispositor final,REG-5678-001
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_2_5678,Lodos,170.69,m3,0.8,2030581315,Gestor autorizado,REG-5678-002
10/6/2025 15:32:51,palvarez.joyeria@hotmail.com,JOYERIA ALVAREZ S.A,20123456789,Establecimiento_1_6789,Residuos solidos,378.69,toneladas,1.1,2077628278,Gestor autorizado,REG-6789-001
10/6/2025 15:32:51,palvarez.joyeria@hotmail.com,JOYERIA ALVAREZ S.A,20123456789,Establecimiento_1_6789,Lodos,487.54,kg,1.1,2054394223,Gestor autorizado,REG-6789-002
10/6/2025 15:32:51,palvarez.joyeria@hotmail.com,JOYERIA ALVAREZ S.A,20123456789,Establecimiento_1_6789,Materiales varios,38.05,kg,1.0,2087646609,Dispositor final,REG-6789-003
10/7/2025 8:59:14,qandrade.relojeria@gmail.com,RELOJERIA ANDRADE S.R.L,20234567891,Establecimiento_1_7891,Residuos solidos,370.02,toneladas,0.8,2015376969,Dispositor final,REG-7891-001
10/7/2025 8:59:14,qandrade.relojeria@gmail.com,RELOJERIA ANDRADE S.R.L,20234567891,Establecimiento_1_7891,Lodos,264.6,m3,1.0,2023069829,Reciclador,REG-7891-002
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_1_8912,Residuos solidos,277.49,m3,1.1,2030292631,Dispositor final,REG-8912-001
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_1_8912,Lodos,318.1,toneladas,1.1,2035789890,Dispositor final,REG-8912-002
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_1_8912,Materiales varios,76.64,toneladas,1.1,2020020961,Dispositor final,REG-8912-003
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_2_8912,Residuos solidos,469.31,kg,1.1,2068804119,Reciclador,REG-8912-001
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_2_8912,Lodos,458.18,kg,0.8,2080387495,Gestor autorizado,REG-8912-002
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_3_8912,Residuos solidos,312.47,kg,1.0,2024702328,Gestor autorizado,REG-8912-001
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_3_8912,Lodos,456.95,m3,1.1,2038578264,Gestor autorizado,REG-8912-002
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_3_8912,Materiales varios,187.99,kg,1.1,2092265116,Gestor autorizado,REG-8912-003
10/9/2025 17:52:12,saparicio.fotografia@outlook.com,FOTOGRAFIA APARICIO S.A,20456789123,Establecimiento_1_9123,Residuos solidos,167.79,kg,0.8,2090639241,Reciclador,REG-9123-001
10/9/2025 17:52:12,saparicio.fotografia@outlook.com,FOTOGRAFIA APARICIO S.A,20456789123,Establecimiento_1_9123,Lodos,151.36,kg,1.1,2079932764,Gestor autorizado,REG-9123-002
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_1_1234,Residuos solidos,151.14,toneladas,1.0,2039079514,Reciclador,REG-1234-001
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_1_1234,Lodos,64.66,toneladas,1.0,2052970707,Gestor autorizado,REG-1234-002
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_1_1234,Materiales varios,399.48,toneladas,1.0,2024081088,Dispositor final,REG-1234-003
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_2_1234,Residuos solidos,381.2,kg,1.0,2046860512,Reciclador,REG-1234-001
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_2_1234,Lodos,281.73,toneladas,1.0,2066566780,Gestor autorizado,REG-1234-002
10/11/2025 10:45:58,uarce.editorial@hotmail.com,EDITORIAL ARCE S.A.C,20678912345,Establecimiento_1_2345,Residuos solidos,74.42,kg,1.0,2069502620,Gestor autorizado,REG-2345-001
10/11/2025 10:45:58,uarce.editorial@hotmail.com,EDITORIAL ARCE S.A.C,20678912345,Establecimiento_1_2345,Lodos,446.27,toneladas,1.1,2067277647,Gestor autorizado,REG-2345-002
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_1_3456,Residuos solidos,143.03,kg,1.1,2042820605,Dispositor final,REG-3456-001
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_1_3456,Lodos,462.89,kg,1.1,2084323281,Gestor autorizado,REG-3456-002
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_2_3456,Residuos solidos,437.42,toneladas,0.8,2032566118,Gestor autorizado,REG-3456-001
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_2_3456,Lodos,115.96,m3,1.1,2013083708,Gestor autorizado,REG-3456-002
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_3_3456,Residuos solidos,159.7,toneladas,1.1,2086961252,Gestor autorizado,REG-3456-001
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_3_3456,Lodos,15.51,kg,1.1,2042720744,Reciclador,REG-3456-002
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_3_3456,Materiales varios,373.14,toneladas,0.8,2022628474,Dispositor final,REG-3456-003
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_4_3456,Residuos solidos,337.7,m3,1.0,2089124861,Reciclador,REG-3456-001
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_4_3456,Lodos,199.1,toneladas,1.0,2011387048,Gestor autorizado,REG-3456-002
10/13/2025 9:38:46,warias.papeleria@gmail.com,PAPELERIA ARIAS S.R.L,20891234567,Establecimiento_1_4567,Residuos solidos,371.73,toneladas,1.0,2031409048,Reciclador,REG-4567-001
10/13/2025 9:38:46,warias.papeleria@gmail.com,PAPELERIA ARIAS S.R.L,20891234567,Establecimiento_1_4567,Lodos,494.33,toneladas,1.0,2011699643,Gestor autorizado,REG-4567-002
10/13/2025 9:38:46,warias.papeleria@gmail.com,PAPELERIA ARIAS S.R.L,20891234567,Establecimiento_2_4567,Residuos solidos,109.31,toneladas,1.0,2054075779,Reciclador,REG-4567-001
10/13/2025 9:38:46,warias.papeleria@gmail.com,PAPELERIA ARIAS S.R.L,20891234567,Establecimiento_2_4567,Lodos,458.09,toneladas,0.8,2024889124,Reciclador,REG-4567-002
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_1_5678,Residuos solidos,289.25,kg,1.1,2040141497,Dispositor final,REG-5678-001
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_1_5678,Lodos,134.96,m3,1.0,2024897282,Gestor autorizado,REG-5678-002
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_1_5678,Materiales varios,467.24,kg,1.0,2079121471,Reciclador,REG-5678-003
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_2_5678,Residuos solidos,247.6,toneladas,1.1,2053906819,Reciclador,REG-5678-001
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_2_5678,Lodos,73.95,toneladas,1.0,2011422264,Gestor autorizado,REG-5678-002
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_2_5678,Materiales varios,207.32,toneladas,1.1,2048960481,Reciclador,REG-5678-003
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_3_5678,Residuos solidos,174.72,m3,1.0,2051175130,Dispositor final,REG-5678-001
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_3_5678,Lodos,312.12,toneladas,1.0,2029357494,Gestor autorizado,REG-5678-002
10/15/2025 11:31:42,yarruda.gimnasio@hotmail.com,GIMNASIO ARRUDA S.A,20123456789,Establecimiento_1_6789,Residuos solidos,47.64,kg,1.0,2041857744,Reciclador,REG-6789-001
10/15/2025 11:31:42,yarruda.gimnasio@hotmail.com,GIMNASIO ARRUDA S.A,20123456789,Establecimiento_1_6789,Lodos,102.1,kg,1.1,2063001298,Reciclador,REG-6789-002
10/16/2025 15:58:05,zascencio.piscina@gmail.com,PISCINAS ASCENCIO S.R.L,20234567891,Establecimiento_1_7891,Residuos solidos,68.11,toneladas,1.1,2036837800,Gestor autorizado,REG-7891-001
10/16/2025 15:58:05,zascencio.piscina@gmail.com,PISCINAS ASCENCIO S.R.L,20234567891,Establecimiento_1_7891,Lodos,88.28,toneladas,0.8,2075750231,Reciclador,REG-7891-002
10/16/2025 15:58:05,zascencio.piscina@gmail.com,PISCINAS ASCENCIO S.R.L,20234567891,Establecimiento_2_7891,Residuos solidos,231.34,kg,1.1,2063237487,Gestor autorizado,REG-7891-001
10/16/2025 15:58:05,zascencio.piscina@gmail.com,PISCINAS ASCENCIO S.R.L,20234567891,Establecimiento_2_7891,Lodos,271.49,kg,1.0,2092683776,Gestor autorizado,REG-7891-002
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_1_8912,Residuos solidos,490.04,m3,0.8,2065170783,Dispositor final,REG-8912-001
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_1_8912,Lodos,282.1,kg,1.0,2044919290,Dispositor final,REG-8912-002
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_2_8912,Residuos solidos,62.57,m3,1.0,2034201765,Reciclador,REG-8912-001
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_2_8912,Lodos,78.51,kg,1.0,2023786575,Dispositor final,REG-8912-002
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_2_8912,Materiales varios,221.74,toneladas,1.1,2075337565,Gestor autorizado,REG-8912-003
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_3_8912,Residuos solidos,226.89,kg,0.8,2024578791,Reciclador,REG-8912-001
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_3_8912,Lodos,353.96,m3,1.1,2040703360,Dispositor final,REG-8912-002
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_3_8912,Materiales varios,262.99,toneladas,1.0,2086537688,Dispositor final,REG-8912-003
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_4_8912,Residuos solidos,351.5,m3,1.0,2089228566,Gestor autorizado,REG-8912-001
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_4_8912,Lodos,363.83,toneladas,1.0,2086953834,Dispositor final,REG-8912-002
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_4_8912,Materiales varios,244.99,m3,0.8,2065970743,Gestor autorizado,REG-8912-003
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_5_8912,Residuos solidos,386.14,toneladas,1.0,2012414403,Reciclador,REG-8912-001
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_5_8912,Lodos,244.36,kg,1.0,2058843125,Reciclador,REG-8912-002
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_5_8912,Materiales varios,489.53,m3,0.8,2046950795,Reciclador,REG-8912-003
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_1_9123,Residuos solidos,448.29,kg,1.0,2074701357,Dispositor final,REG-9123-001
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_1_9123,Lodos,39.52,toneladas,0.8,2022703481,Dispositor final,REG-9123-002
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_1_9123,Materiales varios,90.82,toneladas,0.8,2020341250,Reciclador,REG-9123-003
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_2_9123,Residuos solidos,360.42,toneladas,1.0,2010310363,Reciclador,REG-9123-001
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_2_9123,Lodos,142.7,toneladas,1.0,2087049673,Reciclador,REG-9123-002
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_3_9123,Residuos solidos,371.7,kg,0.8,2049134984,Dispositor final,REG-9123-001
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_3_9123,Lodos,365.34,toneladas,1.1,2062760022,Dispositor final,REG-9123-002
10/19/2025 17:18:16,cbaldeon.veterinaria@gmail.com,VETERINARIA BALDEON S.R.L,20567891234,Establecimiento_1_1234,Residuos solidos,221.92,kg,1.0,2093507965,Gestor autorizado,REG-1234-001
10/19/2025 17:18:16,cbaldeon.veterinaria@gmail.com,VETERINARIA BALDEON S.R.L,20567891234,Establecimiento_1_1234,Lodos,166.41,m3,1.1,2020863336,Gestor autorizado,REG-1234-002
10/19/2025 17:18:16,cbaldeon.veterinaria@gmail.com,VETERINARIA BALDEON S.R.L,20567891234,Establecimiento_1_1234,Materiales varios,70.27,toneladas,1.1,2090831012,Dispositor final,REG-1234-003
10/20/2025 14:44:39,dbarrera.mascotas@hotmail.com,MASCOTAS BARRERA S.A.C,20678912345,Establecimiento_1_2345,Residuos solidos,337.64,kg,0.8,2097067645,Dispositor final,REG-2345-001
10/20/2025 14:44:39,dbarrera.mascotas@hotmail.com,MASCOTAS BARRERA S.A.C,20678912345,Establecimiento_1_2345,Lodos,128.81,toneladas,1.0,2056781384,Gestor autorizado,REG-2345-002
10/20/2025 14:44:39,dbarrera.mascotas@hotmail.com,MASCOTAS BARRERA S.A.C,20678912345,Establecimiento_1_2345,Materiales varios,130.62,toneladas,1.1,2081895436,Dispositor final,REG-2345-003
10/20/2025 14:44:39,dbarrera.mascotas@hotmail.com,MASCOTAS BARRERA S.A.C,20678912345,Establecimiento_2_2345,Residuos solidos,379.97,m3,0.8,2056841547,Reciclador,REG-2345-001
10/20/2025 14:44:39,dbarrera.mascotas@hotmail.com,MASCOTAS BARRERA S.A.C,20678912345,Establecimiento_2_2345,Lodos,324.77,kg,1.1,2018819641,Dispositor final,REG-2345-002
10/20/2025 14:44:39,dbarrera.mascotas@hotmail.com,MASCOTAS BARRERA S.A.C,20678912345,Establecimiento_2_2345,Materiales varios,271.51,toneladas,1.1,2075917382,Reciclador,REG-2345-003
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_1_3456,Residuos solidos,133.53,toneladas,1.1,2041503340,Gestor autorizado,REG-3456-001
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_1_3456,Lodos,412.32,kg,1.0,2061278447,Reciclador,REG-3456-002
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_1_3456,Materiales varios,378.55,kg,0.8,2017530902,Reciclador,REG-3456-003
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_2_3456,Residuos solidos,296.62,toneladas,1.1,2031437155,Reciclador,REG-3456-001
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_2_3456,Lodos,452.32,kg,0.8,2058636250,Dispositor final,REG-3456-002
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_2_3456,Materiales varios,27.35,toneladas,0.8,2023539870,Reciclador,REG-3456-003
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_3_3456,Residuos solidos,10.16,toneladas,1.1,2086762974,Gestor autorizado,REG-3456-001
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_3_3456,Lodos,405.11,m3,0.8,2039980843,Gestor autorizado,REG-3456-002
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_3_3456,Materiales varios,226.45,m3,1.1,2085351076,Dispositor final,REG-3456-003
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_4_3456,Residuos solidos,43.95,toneladas,1.0,2015807342,Gestor autorizado,REG-3456-001
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_4_3456,Lodos,107.52,toneladas,0.8,2018840680,Dispositor final,REG-3456-002
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_1_4567,Residuos solidos,203.51,m3,1.1,2014776921,Reciclador,REG-4567-001
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_1_4567,Lodos,78.86,toneladas,0.8,2098544570,Gestor autorizado,REG-4567-002
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_2_4567,Residuos solidos,374.49,kg,0.8,2087389411,Gestor autorizado,REG-4567-001
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_2_4567,Lodos,394.42,m3,1.0,2039611339,Dispositor final,REG-4567-002
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_2_4567,Materiales varios,45.81,kg,0.8,2045754477,Dispositor final,REG-4567-003
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_3_4567,Residuos solidos,48.84,m3,1.1,2087414867,Dispositor final,REG-4567-001
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_3_4567,Lodos,356.74,toneladas,0.8,2064581537,Gestor autorizado,REG-4567-002
10/23/2025 9:05:42,gbecerra.fertilizantes@outlook.com,FERTILIZANTES BECERRA S.A.C,20912345678,Establecimiento_1_5678,Lodos quimicos,54.83,barriles,1.2,2032372356,Reciclador,REG-5678-001
10/23/2025 9:05:42,gbecerra.fertilizantes@outlook.com,FERTILIZANTES BECERRA S.A.C,20912345678,Establecimiento_1_5678,Envases peligrosos,56.21,toneladas,0.8,2043547746,Reciclador,REG-5678-002
10/23/2025 9:05:42,gbecerra.fertilizantes@outlook.com,FERTILIZANTES BECERRA S.A.C,20912345678,Establecimiento_1_5678,Catalizadores usados,146.56,toneladas,0.8,2043054178,Reciclador,REG-5678-003
10/23/2025 9:05:42,gbecerra.fertilizantes@outlook.com,FERTILIZANTES BECERRA S.A.C,20912345678,Establecimiento_2_5678,Lodos quimicos,198.91,barriles,1.2,2035783552,Dispositor final,REG-5678-001
10/23/2025 9:05:42,gbecerra.fertilizantes@outlook.com,FERTILIZANTES BECERRA S.A.C,20912345678,Establecimiento_2_5678,Envases peligrosos,244.56,toneladas,1.5,2060309981,Gestor autorizado,REG-5678-002
10/23/2025 9:05:42,gbecerra.fertilizantes@outlook.com,FERTILIZANTES BECERRA S.A.C,20912345678,Establecimiento_2_5678,Catalizadores usados,247.38,toneladas,0.8,2032782257,Reciclador,REG-5678-003
10/24/2025 13:32:05,hbeltran.pesticidas@hotmail.com,PESTICIDAS BELTRAN S.A,20123456789,Establecimiento_1_6789,Lodos quimicos,248.31,barriles,0.8,2041619908,Gestor autorizado,REG-6789-001
10/24/2025 13:32:05,hbeltran.pesticidas@hotmail.com,PESTICIDAS BELTRAN S.A,20123456789,Establecimiento_1_6789,Envases peligrosos,128.46,barriles,1.5,2040050157,Gestor autorizado,REG-6789-002
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_1_7891,Residuos solidos,400.53,kg,1.1,2029818632,Gestor autorizado,REG-7891-001
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_1_7891,Lodos,172.62,toneladas,1.1,2079930741,Gestor autorizado,REG-7891-002
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_1_7891,Materiales varios,284.44,toneladas,1.0,2067993334,Gestor autorizado,REG-7891-003
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_2_7891,Residuos solidos,56.42,toneladas,0.8,2085530263,Dispositor final,REG-7891-001
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_2_7891,Lodos,352.77,kg,1.0,2018159429,Gestor autorizado,REG-7891-002
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_3_7891,Residuos solidos,57.11,kg,1.1,2051658595,Reciclador,REG-7891-001
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_3_7891,Lodos,332.43,toneladas,1.1,2087179524,Gestor autorizado,REG-7891-002
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_4_7891,Residuos solidos,149.78,m3,0.8,2075009783,Reciclador,REG-7891-001
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_4_7891,Lodos,128.13,toneladas,1.1,2012545828,Reciclador,REG-7891-002
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_4_7891,Materiales varios,111.05,toneladas,1.1,2031702611,Dispositor final,REG-7891-003
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_5_7891,Residuos solidos,282.17,kg,1.1,2062832416,Reciclador,REG-7891-001
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_5_7891,Lodos,154.17,kg,0.8,2058685169,Dispositor final,REG-7891-002
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_5_7891,Materiales varios,336.56,toneladas,0.8,2099380115,Reciclador,REG-7891-003
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_6_7891,Residuos solidos,397.37,kg,1.1,2069803745,Reciclador,REG-7891-001
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_6_7891,Lodos,272.74,toneladas,0.8,2071315625,Gestor autorizado,REG-7891-002
10/26/2025 15:25:51,jblanco.invernaderos@yahoo.com,INVERNADEROS BLANCO S.A.C,20345678912,Establecimiento_1_8912,Residuos solidos,375.79,toneladas,1.0,2059518096,Gestor autorizado,REG-8912-001
10/26/2025 15:25:51,jblanco.invernaderos@yahoo.com,INVERNADEROS BLANCO S.A.C,20345678912,Establecimiento_1_8912,Lodos,458.1,kg,0.8,2036419067,Reciclador,REG-8912-002
10/26/2025 15:25:51,jblanco.invernaderos@yahoo.com,INVERNADEROS BLANCO S.A.C,20345678912,Establecimiento_1_8912,Materiales varios,60.26,kg,1.1,2086775861,Reciclador,REG-8912-003
