FECHA,CORREO,RAZON_SOCIAL,NUMERO_RUC,NOMBRE_ESTABLECIMIENTO,HC1-Punto,HC1-Zona,HC1-Este,HC1-Norte,HC1-Region,HC1-Referencia
9/20/2025 14:24:35,zuribe.electrodomesticos@yahoo.com,ELECTRODOMESTICOS URIBE S.A.C,20345678912,Establecimiento_4_8912,P-004,Zona_Industrial,289112,8657677,Lima,Km_41_Carretera_Central
9/21/2025 10:51:58,avera.iluminacion@outlook.com,ILUMINACION VERA S.A,20456789123,Establecimiento_1_9123,P-001,Zona_Industrial,286117,8651894,Lima,Km_18_Carretera_Central
9/22/2025 16:17:21,bvargas.antenas@gmail.com,ANTENAS VARGAS S.R.L,20567891234,Establecimiento_1_1234,P-001,Zona_Industrial,286418,8655087,Lima,Km_23_Carretera_Central
9/22/2025 16:17:21,bvargas.antenas@gmail.com,ANTENAS VARGAS S.R.L,20567891234,Establecimiento_2_1234,P-002,Zona_Industrial,281235,8650641,Lima,Km_50_Carretera_Central
9/22/2025 16:17:21,bvargas.antenas@gmail.com,ANTENAS VARGAS S.R.L,20567891234,Establecimiento_3_1234,P-003,Zona_Industrial,287270,8656845,Lima,Km_31_Carretera_Central
9/23/2025 9:44:46,cweber.audio@hotmail.com,AUDIO WEBER S.A.C,20678912345,Establecimiento_1_2345,P-001,Zona_Industrial,289819,8658304,Lima,Km_9_Carretera_Central
9/23/2025 9:44:46,cweber.audio@hotmail.com,AUDIO WEBER S.A.C,20678912345,Establecimiento_2_2345,P-002,Zona_Industrial,286682,8653274,Lima,Km_34_Carretera_Central
9/24/2025 13:11:09,dvidal.video@yahoo.com,VIDEO VIDAL S.A,20789123456,Establecimiento_1_3456,P-001,Zona_Industrial,288912,8654098,Lima,Km_38_Carretera_Central
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_1_4567,P-001,Zona_Industrial,280013,8650525,Lima,Km_17_Carretera_Central
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_2_4567,P-002,Zona_Industrial,286558,8650149,Lima,Km_18_Carretera_Central
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_3_4567,P-003,Zona_Industrial,288989,8658611,Lima,Km_35_Carretera_Central
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_4_4567,P-004,Zona_Industrial,288248,8656964,Lima,Km_39_Carretera_Central
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_5_4567,P-005,Zona_Industrial,287442,8657320,Lima,Km_43_Carretera_Central
9/26/2025 15:04:55,fxavier.software@outlook.com,SOFTWARE XAVIER S.A.C,20912345678,Establecimiento_1_5678,P-001,Zona_Industrial,282107,8654864,Lima,Km_11_Carretera_Central
9/27/2025 8:31:18,gyañez.redes@hotmail.com,REDES YAÑEZ S.A,20123456789,Establecimiento_1_6789,P-001,Zona_Industrial,281854,8659097,Lima,Km_49_Carretera_Central
9/27/2025 8:31:18,gyañez.redes@hotmail.com,REDES YAÑEZ S.A,20123456789,Establecimiento_2_6789,P-002,Zona_Industrial,287664,8652088,Lima,Km_33_Carretera_Central
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_1_7891,P-001,Zona_Industrial,287109,8650250,Lima,Km_13_Carretera_Central
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_2_7891,P-002,Zona_Industrial,284647,8659124,Lima,Km_3_Carretera_Central
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_3_7891,P-003,Zona_Industrial,282230,8652608,Lima,Km_23_Carretera_Central
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_4_7891,P-004,Zona_Industrial,289380,8657004,Lima,Km_18_Carretera_Central
9/29/2025 17:25:16,iabad.internet@yahoo.com,INTERNET ABAD S.A.C,20345678912,Establecimiento_1_8912,P-001,Zona_Industrial,284590,8659399,Lima,Km_50_Carretera_Central
9/29/2025 17:25:16,iabad.internet@yahoo.com,INTERNET ABAD S.A.C,20345678912,Establecimiento_2_8912,P-002,Zona_Industrial,285246,8650367,Lima,Km_32_Carretera_Central
9/29/2025 17:25:16,iabad.internet@yahoo.com,INTERNET ABAD S.A.C,20345678912,Establecimiento_3_8912,P-003,Zona_Industrial,282331,8657486,Lima,Km_2_Carretera_Central
9/30/2025 14:52:39,jabreu.hosting@outlook.com,HOSTING ABREU S.A,20456789123,Establecimiento_1_9123,P-001,Zona_Industrial,288610,8652257,Lima,Km_21_Carretera_Central
10/1/2025 10:19:52,kacosta.web@gmail.com,WEB ACOSTA S.R.L,20567891234,Establecimiento_1_1234,P-001,Zona_Industrial,288789,8653372,Lima,Km_20_Carretera_Central
10/1/2025 10:19:52,kacosta.web@gmail.com,WEB ACOSTA S.R.L,20567891234,Establecimiento_2_1234,P-002,Zona_Industrial,283146,8654398,Lima,Km_13_Carretera_Central
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_1_2345,P-001,Zona_Industrial,286862,8650117,Lima,Km_26_Carretera_Central
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_2_2345,P-002,Zona_Industrial,283905,8650703,Lima,Km_17_Carretera_Central
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_3_2345,P-003,Zona_Industrial,289128,8651504,Lima,Km_17_Carretera_Central
10/3/2025 9:13:42,malarcón.eventos@yahoo.com,EVENTOS ALARCON S.A,20789123456,Establecimiento_1_3456,P-001,Zona_Industrial,284703,8651770,Lima,Km_20_Carretera_Central
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_1_4567,P-001,Zona_Industrial,289802,8655101,Lima,Km_21_Carretera_Central
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_2_4567,P-002,Zona_Industrial,280340,8658380,Lima,Km_26_Carretera_Central
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_3_4567,P-003,Zona_Industrial,281565,8658334,Lima,Km_28_Carretera_Central
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_4_4567,P-004,Zona_Industrial,282975,8652432,Lima,Km_6_Carretera_Central
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_1_5678,P-001,Zona_Industrial,284015,8652416,Lima,Km_5_Carretera_Central
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_2_5678,P-002,Zona_Industrial,288923,8650718,Lima,Km_48_Carretera_Central
10/6/2025 15:32:51,palvarez.joyeria@hotmail.com,JOYERIA ALVAREZ S.A,20123456789,Establecimiento_1_6789,P-001,Zona_Industrial,283779,8652339,Lima,Km_4_Carretera_Central
10/7/2025 8:59:14,qandrade.relojeria@gmail.com,RELOJERIA ANDRADE S.R.L,20234567891,Establecimiento_1_7891,P-001,Zona_Industrial,285738,8659497,Lima,Km_11_Carretera_Central
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_1_8912,P-001,Zona_Industrial,282463,8652255,Lima,Km_16_Carretera_Central
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_2_8912,P-002,Zona_Industrial,289967,8655383,Lima,Km_6_Carretera_Central
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_3_8912,P-003,Zona_Industrial,287949,8654695,Lima,Km_2_Carretera_Central
10/9/2025 17:52:12,saparicio.fotografia@outlook.com,FOTOGRAFIA APARICIO S.A,20456789123,Establecimiento_1_9123,P-001,Zona_Industrial,281379,8650153,Lima,Km_40_Carretera_Central
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_1_1234,P-001,Zona_Industrial,285161,8656600,Lima,Km_24_Carretera_Central
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_2_1234,P-002,Zona_Industrial,289169,8657738,Lima,Km_11_Carretera_Central
10/11/2025 10:45:58,uarce.editorial@hotmail.com,EDITORIAL ARCE S.A.C,20678912345,Establecimiento_1_2345,P-001,Zona_Industrial,289286,8651582,Lima,Km_46_Carretera_Central
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_1_3456,P-001,Zona_Industrial,283938,8651278,Lima,Km_12_Carretera_Central
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_2_3456,P-002,Zona_Industrial,283068,8651597,Lima,Km_38_Carretera_Central
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_3_3456,P-003,Zona_Industrial,283361,8658427,Lima,Km_19_Carretera_Central
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_4_3456,P-004,Zona_Industrial,288049,8650426,Lima,Km_2_Carretera_Central
10/13/2025 9:38:46,warias.papeleria@gmail.com,PAPELERIA ARIAS S.R.L,20891234567,Establecimiento_1_4567,P-001,Zona_Industrial,286773,8655706,Lima,Km_4_Carretera_Central
10/13/2025 9:38:46,warias.papeleria@gmail.com,PAPELERIA ARIAS S.R.L,20891234567,Establecimiento_2_4567,P-002,Zona_Industrial,287378,8655131,Lima,Km_46_Carretera_Central
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_1_5678,P-001,Zona_Industrial,280876,8655997,Lima,Km_39_Carretera_Central
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_2_5678,P-002,Zona_Industrial,282128,8654582,Lima,Km_34_Carretera_Central
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_3_5678,P-003,Zona_Industrial,280468,8658574,Lima,Km_14_Carretera_Central
10/15/2025 11:31:42,yarruda.gimnasio@hotmail.com,GIMNASIO ARRUDA S.A,20123456789,Establecimiento_1_6789,P-001,Zona_Industrial,289502,8659385,Lima,Km_10_Carretera_Central
10/16/2025 15:58:05,zascencio.piscina@gmail.com,PISCINAS ASCENCIO S.R.L,20234567891,Establecimiento_1_7891,P-001,Zona_Industrial,284970,8657106,Lima,Km_44_Carretera_Central
10/16/2025 15:58:05,zascencio.piscina@gmail.com,PISCINAS ASCENCIO S.R.L,20234567891,Establecimiento_2_7891,P-002,Zona_Industrial,283414,8652277,Lima,Km_12_Carretera_Central
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_1_8912,P-001,Zona_Industrial,285943,8651580,Lima,Km_5_Carretera_Central
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_2_8912,P-002,Zona_Industrial,281592,8654839,Lima,Km_31_Carretera_Central
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_3_8912,P-003,Zona_Industrial,289903,8651989,Lima,Km_5_Carretera_Central
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_4_8912,P-004,Zona_Industrial,287110,8655632,Lima,Km_28_Carretera_Central
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_5_8912,P-005,Zona_Industrial,285359,8656499,Lima,Km_39_Carretera_Central
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_1_9123,P-001,Zona_Industrial,288742,8652089,Lima,Km_35_Carretera_Central
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_2_9123,P-002,Zona_Industrial,286360,8659187,Lima,Km_30_Carretera_Central
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_3_9123,P-003,Zona_Industrial,281523,8651864,Lima,Km_36_Carretera_Central
10/19/2025 17:18:16,cbaldeon.veterinaria@gmail.com,VETERINARIA BALDEON S.R.L,20567891234,Establecimiento_1_1234,P-001,Zona_Industrial,287406,8650138,Lima,Km_29_Carretera_Central
10/20/2025 14:44:39,dbarrera.mascotas@hotmail.com,MASCOTAS BARRERA S.A.C,20678912345,Establecimiento_1_2345,P-001,Zona_Industrial,286388,8654641,Lima,Km_12_Carretera_Central
10/20/2025 14:44:39,dbarrera.mascotas@hotmail.com,MASCOTAS BARRERA S.A.C,20678912345,Establecimiento_2_2345,P-002,Zona_Industrial,289533,8650855,Lima,Km_13_Carretera_Central
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_1_3456,P-001,Zona_Industrial,285992,8654802,Lima,Km_39_Carretera_Central
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_2_3456,P-002,Zona_Industrial,288035,8656194,Lima,Km_50_Carretera_Central
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_3_3456,P-003,Zona_Industrial,282349,8655837,Lima,Km_48_Carretera_Central
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_4_3456,P-004,Zona_Industrial,283947,8650259,Lima,Km_24_Carretera_Central
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_1_4567,P-001,Zona_Industrial,289072,8650582,Lima,Km_5_Carretera_Central
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_2_4567,P-002,Zona_Industrial,284153,8654969,Lima,Km_19_Carretera_Central
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_3_4567,P-003,Zona_Industrial,288840,8650553,Lima,Km_3_Carretera_Central
10/23/2025 9:05:42,gbecerra.fertilizantes@outlook.com,FERTILIZANTES BECERRA S.A.C,20912345678,Establecimiento_1_5678,P-001,Zona_Industrial,285433,8659703,Lima,Km_42_Carretera_Central
10/23/2025 9:05:42,gbecerra.fertilizantes@outlook.com,FERTILIZANTES BECERRA S.A.C,20912345678,Establecimiento_2_5678,P-002,Zona_Industrial,287486,8653611,Lima,Km_32_Carretera_Central
10/24/2025 13:32:05,hbeltran.pesticidas@hotmail.com,PESTICIDAS BELTRAN S.A,20123456789,Establecimiento_1_6789,P-001,Zona_Industrial,285470,8659659,Lima,Km_50_Carretera_Central
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_1_7891,P-001,Zona_Industrial,281336,8657277,Lima,Km_20_Carretera_Central
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_2_7891,P-002,Zona_Industrial,287715,8651498,Lima,Km_5_Carretera_Central
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_3_7891,P-003,Zona_Industrial,281343,8655375,Lima,Km_10_Carretera_Central
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_4_7891,P-004,Zona_Industrial,289289,8650386,Lima,Km_45_Carretera_Central
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_5_7891,P-005,Zona_Industrial,283812,8656048,Lima,Km_25_Carretera_Central
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_6_7891,P-006,Zona_Industrial,280764,8653115,Lima,Km_25_Carretera_Central
10/26/2025 15:25:51,jblanco.invernaderos@yahoo.com,INVERNADEROS BLANCO S.A.C,20345678912,Establecimiento_1_8912,P-001,Zona_Industrial,289345,8655394,Lima,Km_43_Carretera_Central
10/26/2025 15:25:51,jblanco.invernaderos@yahoo.com,INVERNADEROS BLANCO S.A.C,20345678912,Establecimiento_2_8912,P-002,Zona_Industrial,284902,8653153,Lima,Km_44_Carretera_Central
10/26/2025 15:25:51,jblanco.invernaderos@yahoo.com,INVERNADEROS BLANCO S.A.C,20345678912,Establecimiento_3_8912,P-003,Zona_Industrial,285036,8654713,Lima,Km_40_Carretera_Central
10/27/2025 8:52:14,kbonilla.hidroponicos@outlook.com,HIDROPONICOS BONILLA S.A,20456789123,Establecimiento_1_9123,P-001,Zona_Industrial,283077,8651921,Lima,Km_47_Carretera_Central
10/27/2025 8:52:14,kbonilla.hidroponicos@outlook.com,HIDROPONICOS BONILLA S.A,20456789123,Establecimiento_2_9123,P-002,Zona_Industrial,281320,8655547,Lima,Km_50_Carretera_Central
10/28/2025 12:19:37,lborja.organicos@gmail.com,ORGANICOS BORJA S.R.L,20567891234,Establecimiento_1_1234,P-001,Zona_Industrial,285521,8655396,Lima,Km_37_Carretera_Central
10/28/2025 12:19:37,lborja.organicos@gmail.com,ORGANICOS BORJA S.R.L,20567891234,Establecimiento_2_1234,P-002,Zona_Industrial,288242,8653428,Lima,Km_11_Carretera_Central
10/28/2025 12:19:37,lborja.organicos@gmail.com,ORGANICOS BORJA S.R.L,20567891234,Establecimiento_3_1234,P-003,Zona_Industrial,280046,8652331,Lima,Km_44_Carretera_Central
10/28/2025 12:19:37,lborja.organicos@gmail.com,ORGANICOS BORJA S.R.L,20567891234,Establecimiento_4_1234,P-004,Zona_Industrial,285883,8650084,Lima,Km_40_Carretera_Central
10/29/2025 17:46:12,mbravo.exportacion@hotmail.com,EXPORTADORA BRAVO S.A.C,20678912345,Establecimiento_1_2345,P-001,Zona_Industrial,288322,8658001,Lima,Km_11_Carretera_Central
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_1_3456,P-001,Zona_Industrial,283611,8654706,Lima,Km_48_Carretera_Central
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_2_3456,P-002,Zona_Industrial,286196,8653917,Lima,Km_43_Carretera_Central
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_3_3456,P-003,Zona_Industrial,285367,8658494,Lima,Km_9_Carretera_Central
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_4_3456,P-004,Zona_Industrial,282977,8655957,Lima,Km_29_Carretera_Central
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_5_3456,P-005,Zona_Industrial,283452,8651572,Lima,Km_38_Carretera_Central
10/31/2025 10:39:58,oburgos.aduanas@gmail.com,ADUANAS BURGOS S.R.L,20891234567,Establecimiento_1_4567,P-001,Zona_Industrial,285655,8651717,Lima,Km_28_Carretera_Central
10/31/2025 10:39:58,oburgos.aduanas@gmail.com,ADUANAS BURGOS S.R.L,20891234567,Establecimiento_2_4567,P-002,Zona_Industrial,282822,8659777,Lima,Km_3_Carretera_Central
11/1/2025 16:06:21,pcabello.almacenes@outlook.com,ALMACENES CABELLO S.A.C,20912345678,Establecimiento_1_5678,P-001,Zona_Industrial,289105,8656399,Lima,Km_11_Carretera_Central
11/1/2025 16:06:21,pcabello.almacenes@outlook.com,ALMACENES CABELLO S.A.C,20912345678,Establecimiento_2_5678,P-002,Zona_Industrial,282646,8653396,Lima,Km_27_Carretera_Central
11/1/2025 16:06:21,pcabello.almacenes@outlook.com,ALMACENES CABELLO S.A.C,20912345678,Establecimiento_3_5678,P-003,Zona_Industrial,289486,8655603,Lima,Km_4_Carretera_Central
11/1/2025 16:06:21,pcabello.almacenes@outlook.com,ALMACENES CABELLO S.A.C,20912345678,Establecimiento_4_5678,P-004,Zona_Industrial,289447,8656103,Lima,Km_40_Carretera_Central
11/1/2025 16:06:21,pcabello.almacenes@outlook.com,ALMACENES CABELLO S.A.C,20912345678,Establecimiento_5_5678,P-005,Zona_Industrial,282413,8658819,Lima,Km_7_Carretera_Central
11/1/2025 16:06:21,pcabello.almacenes@outlook.com,ALMACENES CABELLO S.A.C,20912345678,Establecimiento_6_5678,P-006,Zona_Industrial,280764,8653964,Lima,Km_26_Carretera_Central
11/1/2025 16:06:21,pcabello.almacenes@outlook.com,ALMACENES CABELLO S.A.C,20912345678,Establecimiento_7_5678,P-007,Zona_Industrial,282898,8654276,Lima,Km_49_Carretera_Central
11/1/2025 16:06:21,pcabello.almacenes@outlook.com,ALMACENES CABELLO S.A.C,20912345678,Establecimiento_8_5678,P-008,Zona_Industrial,281871,8653761,Lima,Km_26_Carretera_Central
11/2/2025 9:33:46,qcabrera.distribuidora@hotmail.com,DISTRIBUIDORA CABRERA S.A,20123456789,Establecimiento_1_6789,P-001,Zona_Industrial,281218,8652025,Lima,Km_11_Carretera_Central
11/2/2025 9:33:46,qcabrera.distribuidora@hotmail.com,DISTRIBUIDORA CABRERA S.A,20123456789,Establecimiento_2_6789,P-002,Zona_Industrial,280873,8655630,Lima,Km_35_Carretera_Central
11/2/2025 9:33:46,qcabrera.distribuidora@hotmail.com,DISTRIBUIDORA CABRERA S.A,20123456789,Establecimiento_3_6789,P-003,Zona_Industrial,280351,8656119,Lima,Km_1_Carretera_Central
11/3/2025 13:59:09,rcaldera.mayorista@gmail.com,MAYORISTA CALDERA S.R.L,20234567891,Establecimiento_1_7891,P-001,Zona_Industrial,282930,8659507,Lima,Km_8_Carretera_Central
11/4/2025 11:26:32,scalderóN.minorista@yahoo.com,MINORISTA CALDERON S.A.C,20345678912,Establecimiento_1_8912,P-001,Zona_Industrial,282098,8655562,Lima,Km_32_Carretera_Central
11/4/2025 11:26:32,scalderóN.minorista@yahoo.com,MINORISTA CALDERON S.A.C,20345678912,Establecimiento_2_8912,P-002,Zona_Industrial,281512,8653768,Lima,Km_25_Carretera_Central
11/4/2025 11:26:32,scalderóN.minorista@yahoo.com,MINORISTA CALDERON S.A.C,20345678912,Establecimiento_3_8912,P-003,Zona_Industrial,287299,8656647,Lima,Km_32_Carretera_Central
11/4/2025 11:26:32,scalderóN.minorista@yahoo.com,MINORISTA CALDERON S.A.C,20345678912,Establecimiento_4_8912,P-004,Zona_Industrial,283518,8655178,Lima,Km_10_Carretera_Central
11/4/2025 11:26:32,scalderóN.minorista@yahoo.com,MINORISTA CALDERON S.A.C,20345678912,Establecimiento_5_8912,P-005,Zona_Industrial,282532,8650176,Lima,Km_29_Carretera_Central
11/4/2025 11:26:32,scalderóN.minorista@yahoo.com,MINORISTA CALDERON S.A.C,20345678912,Establecimiento_6_8912,P-006,Zona_Industrial,282401,8656364,Lima,Km_21_Carretera_Central
11/5/2025 15:52:55,tcampos.supermercado@outlook.com,SUPERMERCADO CAMPOS S.A,20456789123,Establecimiento_1_9123,P-001,Zona_Industrial,283396,8653192,Lima,Km_49_Carretera_Central
11/5/2025 15:52:55,tcampos.supermercado@outlook.com,SUPERMERCADO CAMPOS S.A,20456789123,Establecimiento_2_9123,P-002,Zona_Industrial,285206,8650367,Lima,Km_34_Carretera_Central
11/5/2025 15:52:55,tcampos.supermercado@outlook.com,SUPERMERCADO CAMPOS S.A,20456789123,Establecimiento_3_9123,P-003,Zona_Industrial,288729,8652384,Lima,Km_40_Carretera_Central
11/5/2025 15:52:55,tcampos.supermercado@outlook.com,SUPERMERCADO CAMPOS S.A,20456789123,Establecimiento_4_9123,P-004,Zona_Industrial,286342,8651458,Lima,Km_38_Carretera_Central
11/6/2025 8:19:18,ucampusano.minimarket@gmail.com,MINIMARKET CAMPUSANO S.R.L,20567891234,Establecimiento_1_1234,P-001,Zona_Industrial,286367,8651540,Lima,Km_19_Carretera_Central
11/6/2025 8:19:18,ucampusano.minimarket@gmail.com,MINIMARKET CAMPUSANO S.R.L,20567891234,Establecimiento_2_1234,P-002,Zona_Industrial,285546,8652264,Lima,Km_10_Carretera_Central
11/7/2025 12:46:43,vcanales.bodega@hotmail.com,BODEGAS CANALES S.A.C,20678912345,Establecimiento_1_2345,P-001,Zona_Industrial,284684,8653135,Lima,Km_50_Carretera_Central
11/7/2025 12:46:43,vcanales.bodega@hotmail.com,BODEGAS CANALES S.A.C,20678912345,Establecimiento_2_2345,P-002,Zona_Industrial,283757,8657830,Lima,Km_42_Carretera_Central
11/7/2025 12:46:43,vcanales.bodega@hotmail.com,BODEGAS CANALES S.A.C,20678912345,Establecimiento_3_2345,P-003,Zona_Industrial,289103,8652699,Lima,Km_26_Carretera_Central
11/7/2025 12:46:43,vcanales.bodega@hotmail.com,BODEGAS CANALES S.A.C,20678912345,Establecimiento_4_2345,P-004,Zona_Industrial,286775,8651800,Lima,Km_2_Carretera_Central
11/7/2025 12:46:43,vcanales.bodega@hotmail.com,BODEGAS CANALES S.A.C,20678912345,Establecimiento_5_2345,P-005,Zona_Industrial,281641,8659388,Lima,Km_41_Carretera_Central
11/8/2025 17:13:06,wcañas.licoreria@yahoo.com,LICORERIA CAÑAS S.A,20789123456,Establecimiento_1_3456,P-001,Zona_Industrial,286128,8654524,Lima,Km_42_Carretera_Central
11/9/2025 14:40:29,xcarbajal.tabaqueria@gmail.com,TABAQUERIA CARBAJAL S.R.L,20891234567,Establecimiento_1_4567,P-001,Zona_Industrial,281951,8655819,Lima,Km_45_Carretera_Central
11/9/2025 14:40:29,xcarbajal.tabaqueria@gmail.com,TABAQUERIA CARBAJAL S.R.L,20891234567,Establecimiento_2_4567,P-002,Zona_Industrial,282208,8655263,Lima,Km_14_Carretera_Central
11/10/2025 10:07:52,ycardenas.farmacia@outlook.com,FARMACIA CARDENAS S.A.C,20912345678,Establecimiento_1_5678,P-001,Zona_Industrial,288836,8653575,Lima,Km_7_Carretera_Central
11/10/2025 10:07:52,ycardenas.farmacia@outlook.com,FARMACIA CARDENAS S.A.C,20912345678,Establecimiento_2_5678,P-002,Zona_Industrial,282089,8653745,Lima,Km_21_Carretera_Central
11/10/2025 10:07:52,ycardenas.farmacia@outlook.com,FARMACIA CARDENAS S.A.C,20912345678,Establecimiento_3_5678,P-003,Zona_Industrial,286251,8654347,Lima,Km_5_Carretera_Central
11/11/2025 16:34:15,zcarrillo.drogueria@hotmail.com,DROGUERIA CARRILLO S.A,20123456789,Establecimiento_1_6789,P-001,Zona_Industrial,289909,8652657,Lima,Km_49_Carretera_Central
