FECHA,CORREO,RAZON_SOCIAL,NUMERO_RUC,NOMBRE_ESTABLECIMIENTO,HC3-Chimenea,HC3-Presion_atm,HC3-Temperatura_C,HC3-Porcentaje,HC3-Flujo_real_m3min,HC3-Flujo_normal_m3min,HC3-Horas_ano
8/31/2025 14:15:39,efernandez.cal@hotmail.com,CALERA FERNANDEZ S.A,20123456789,Establecimiento_3_6789,CH-02,1.16,205,8.8,265.4,166.0,8176
8/31/2025 14:15:39,efernandez.cal@hotmail.com,CALERA FERNANDEZ S.A,20123456789,Establecimiento_4_6789,CH-01,1.19,158,8.3,261.4,184.6,7468
8/31/2025 14:15:39,efernandez.cal@hotmail.com,CALERA FERNANDEZ S.A,20123456789,Establecimiento_4_6789,CH-02,1.16,143,8.8,102.3,150.9,6903
9/1/2025 10:42:54,fgonzalez.marmol@gmail.com,MARMOLERIA GONZALEZ S.R.L,20234567891,Establecimiento_1_7891,CH-01,1.14,120,8.9,239.7,270.0,6907
9/1/2025 10:42:54,fgonzalez.marmol@gmail.com,MARMOLERIA GONZALEZ S.R.L,20234567891,Establecimiento_1_7891,CH-02,1.1,216,8.7,232.0,157.7,8096
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_1_8912,CH-01,1.18,175,8.9,202.5,165.5,8036
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_2_8912,CH-01,1.17,153,8.3,113.4,168.3,7287
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_3_8912,CH-01,1.07,124,8.1,265.0,197.6,6583
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_3_8912,CH-02,1.03,151,8.0,190.3,270.6,6999
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_4_8912,CH-01,1.08,220,7.6,131.7,215.8,6171
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_5_8912,CH-01,1.03,231,8.0,155.8,124.0,6481
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_5_8912,CH-02,1.07,168,8.4,242.6,96.5,8637
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_1_9123,CH-01,1.01,187,8.1,105.0,185.6,7153
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_1_9123,CH-02,1.13,191,8.8,108.9,243.3,8093
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_2_9123,CH-01,1.18,233,7.5,224.5,143.7,7678
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_2_9123,CH-02,1.07,133,8.6,193.4,196.4,7015
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_3_9123,CH-01,1.0,127,7.6,152.1,131.1,6795
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_4_9123,CH-01,1.16,145,7.7,256.1,233.8,6422
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_4_9123,CH-02,1.03,231,8.4,263.6,265.4,8208
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_5_9123,CH-01,1.09,242,8.2,131.7,93.2,8095
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_6_9123,CH-01,1.04,165,8.4,279.8,248.3,8123
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_7_9123,CH-01,1.08,239,8.1,183.3,218.1,6788
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_8_9123,CH-01,1.18,164,8.8,236.9,184.5,8076
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_8_9123,CH-02,1.13,161,8.2,260.4,232.3,6682
9/4/2025 13:21:35,jmartinez.fundicion@gmail.com,FUNDICION MARTINEZ S.R.L,20567891234,Establecimiento_1_1234,CH-01,1.12,181,8.2,172.9,192.4,6306
9/4/2025 13:21:35,jmartinez.fundicion@gmail.com,FUNDICION MARTINEZ S.R.L,20567891234,Establecimiento_1_1234,CH-02,1.04,172,7.6,177.3,267.9,6983
9/4/2025 13:21:35,jmartinez.fundicion@gmail.com,FUNDICION MARTINEZ S.R.L,20567891234,Establecimiento_2_1234,CH-01,1.04,198,8.1,201.2,113.9,8523
9/5/2025 11:48:58,kmedina.forja@hotmail.com,FORJA MEDINA S.A.C,20678912345,Establecimiento_1_2345,CH-01,1.08,246,7.9,260.3,162.9,8643
9/5/2025 11:48:58,kmedina.forja@hotmail.com,FORJA MEDINA S.A.C,20678912345,Establecimiento_1_2345,CH-02,1.14,195,8.8,157.4,243.1,8438
9/6/2025 15:14:11,lnuñez.soldadura@yahoo.com,SOLDADURAS NUÑEZ S.A,20789123456,Establecimiento_1_3456,CH-01,1.13,155,8.2,297.2,109.9,6162
9/6/2025 15:14:11,lnuñez.soldadura@yahoo.com,SOLDADURAS NUÑEZ S.A,20789123456,Establecimiento_1_3456,CH-02,1.04,189,8.9,180.6,164.4,7100
9/6/2025 15:14:11,lnuñez.soldadura@yahoo.com,SOLDADURAS NUÑEZ S.A,20789123456,Establecimiento_2_3456,CH-01,1.03,236,8.6,253.3,146.7,7695
9/6/2025 15:14:11,lnuñez.soldadura@yahoo.com,SOLDADURAS NUÑEZ S.A,20789123456,Establecimiento_2_3456,CH-02,1.19,184,7.7,159.5,265.9,7008
9/6/2025 15:14:11,lnuñez.soldadura@yahoo.com,SOLDADURAS NUÑEZ S.A,20789123456,Establecimiento_3_3456,CH-01,1.09,206,8.3,193.4,115.3,7716
9/7/2025 8:39:36,mmoya.tuberia@gmail.com,TUBERIA MOYA S.R.L,20891234567,Establecimiento_1_4567,CH-01,1.02,242,7.6,277.5,130.8,8626
9/7/2025 8:39:36,mmoya.tuberia@gmail.com,TUBERIA MOYA S.R.L,20891234567,Establecimiento_1_4567,CH-02,1.19,211,8.4,190.6,134.0,6173
9/7/2025 8:39:36,mmoya.tuberia@gmail.com,TUBERIA MOYA S.R.L,20891234567,Establecimiento_2_4567,CH-01,1.09,176,8.1,238.3,111.6,6654
9/7/2025 8:39:36,mmoya.tuberia@gmail.com,TUBERIA MOYA S.R.L,20891234567,Establecimiento_2_4567,CH-02,1.08,185,8.9,107.5,251.7,8501
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_1_5678,CH-01,1.16,178,8.1,208.9,140.8,6856
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_2_5678,CH-01,1.05,246,8.0,211.5,164.6,6011
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_2_5678,CH-02,1.12,244,8.5,200.7,209.0,6587
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_3_5678,CH-01,1.13,231,8.1,272.0,240.0,8611
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_3_5678,CH-02,1.07,132,8.9,199.1,188.6,6902
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_4_5678,CH-01,1.0,120,8.4,142.7,138.9,6827
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_4_5678,CH-02,1.09,227,7.5,202.5,251.9,7445
9/9/2025 17:23:14,oortiz.tornillos@hotmail.com,TORNILLERIA ORTIZ S.A,20123456789,Establecimiento_1_6789,CH-01,1.03,166,7.6,216.0,203.6,7856
9/10/2025 14:49:27,ppalacios.herramientas@gmail.com,HERRAMIENTAS PALACIOS S.R.L,20234567891,Establecimiento_1_7891,CH-01,1.17,197,8.0,280.0,197.5,8476
9/10/2025 14:49:27,ppalacios.herramientas@gmail.com,HERRAMIENTAS PALACIOS S.R.L,20234567891,Establecimiento_1_7891,CH-02,1.04,228,8.3,101.1,232.6,6880
9/10/2025 14:49:27,ppalacios.herramientas@gmail.com,HERRAMIENTAS PALACIOS S.R.L,20234567891,Establecimiento_2_7891,CH-01,1.03,169,7.8,299.6,145.8,6805
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_1_8912,CH-01,1.1,227,8.4,195.8,120.1,8635
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_1_8912,CH-02,1.19,122,9.0,101.1,218.6,6186
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_2_8912,CH-01,1.16,124,8.9,161.7,211.3,7920
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_2_8912,CH-02,1.09,211,7.7,259.0,228.2,6905
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_3_8912,CH-01,1.13,123,8.4,168.6,279.7,8304
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_4_8912,CH-01,1.2,190,8.8,195.9,94.0,8194
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_5_8912,CH-01,1.12,227,8.7,190.9,238.5,8122
9/12/2025 16:43:17,rquiroz.motores@outlook.com,MOTORES QUIROZ S.A,20456789123,Establecimiento_1_9123,CH-01,1.12,120,8.8,195.8,104.9,7267
9/12/2025 16:43:17,rquiroz.motores@outlook.com,MOTORES QUIROZ S.A,20456789123,Establecimiento_1_9123,CH-02,1.02,154,7.6,111.7,154.2,7625
9/12/2025 16:43:17,rquiroz.motores@outlook.com,MOTORES QUIROZ S.A,20456789123,Establecimiento_2_9123,CH-01,1.06,177,7.6,116.3,98.0,8383
9/12/2025 16:43:17,rquiroz.motores@outlook.com,MOTORES QUIROZ S.A,20456789123,Establecimiento_2_9123,CH-02,1.0,138,7.7,247.6,216.4,7503
9/12/2025 16:43:17,rquiroz.motores@outlook.com,MOTORES QUIROZ S.A,20456789123,Establecimiento_3_9123,CH-01,1.01,170,8.6,263.6,98.6,7384
9/13/2025 9:18:52,sramirez.bombas@gmail.com,BOMBAS RAMIREZ S.R.L,20567891234,Establecimiento_1_1234,CH-01,1.17,183,8.7,145.2,183.2,6383
9/14/2025 13:45:15,tromero.valvulas@hotmail.com,VALVULAS ROMERO S.A.C,20678912345,Establecimiento_1_2345,CH-01,1.15,140,7.6,198.5,191.8,6297
9/14/2025 13:45:15,tromero.valvulas@hotmail.com,VALVULAS ROMERO S.A.C,20678912345,Establecimiento_1_2345,CH-02,1.05,148,8.0,137.4,135.4,8555
9/14/2025 13:45:15,tromero.valvulas@hotmail.com,VALVULAS ROMERO S.A.C,20678912345,Establecimiento_2_2345,CH-01,1.14,164,8.1,283.0,271.6,7919
9/15/2025 11:12:38,usaavedra.compresores@yahoo.com,COMPRESORES SAAVEDRA S.A,20789123456,Establecimiento_1_3456,CH-01,1.2,165,7.5,120.5,173.1,8496
9/15/2025 11:12:38,usaavedra.compresores@yahoo.com,COMPRESORES SAAVEDRA S.A,20789123456,Establecimiento_2_3456,CH-01,1.15,226,8.4,181.6,150.8,6634
9/15/2025 11:12:38,usaavedra.compresores@yahoo.com,COMPRESORES SAAVEDRA S.A,20789123456,Establecimiento_2_3456,CH-02,1.19,136,8.5,212.7,245.4,7940
9/15/2025 11:12:38,usaavedra.compresores@yahoo.com,COMPRESORES SAAVEDRA S.A,20789123456,Establecimiento_3_3456,CH-01,1.05,220,8.0,274.0,278.6,6223
9/15/2025 11:12:38,usaavedra.compresores@yahoo.com,COMPRESORES SAAVEDRA S.A,20789123456,Establecimiento_4_3456,CH-01,1.07,181,8.8,272.6,276.9,6205
9/16/2025 15:38:51,vsalinas.generadores@gmail.com,GENERADORES SALINAS S.R.L,20891234567,Establecimiento_1_4567,CH-01,1.09,202,8.0,111.6,244.7,8704
9/16/2025 15:38:51,vsalinas.generadores@gmail.com,GENERADORES SALINAS S.R.L,20891234567,Establecimiento_1_4567,CH-02,1.16,134,8.3,255.0,240.0,8118
9/16/2025 15:38:51,vsalinas.generadores@gmail.com,GENERADORES SALINAS S.R.L,20891234567,Establecimiento_2_4567,CH-01,1.12,132,8.7,269.9,132.7,7012
9/16/2025 15:38:51,vsalinas.generadores@gmail.com,GENERADORES SALINAS S.R.L,20891234567,Establecimiento_3_4567,CH-01,1.17,235,7.5,109.7,95.0,8151
9/16/2025 15:38:51,vsalinas.generadores@gmail.com,GENERADORES SALINAS S.R.L,20891234567,Establecimiento_3_4567,CH-02,1.19,229,7.7,146.1,172.9,7190
9/17/2025 8:05:24,wsilva.transformadores@outlook.com,TRANSFORMADORES SILVA S.A.C,20912345678,Establecimiento_1_5678,CH-01,1.1,208,8.0,256.9,158.0,6761
9/17/2025 8:05:24,wsilva.transformadores@outlook.com,TRANSFORMADORES SILVA S.A.C,20912345678,Establecimiento_1_5678,CH-02,1.01,176,7.8,289.7,160.8,6539
9/18/2025 12:31:47,xsolis.cables@hotmail.com,CABLES SOLIS S.A,20123456789,Establecimiento_1_6789,CH-01,1.2,243,7.6,268.8,103.8,7858
9/18/2025 12:31:47,xsolis.cables@hotmail.com,CABLES SOLIS S.A,20123456789,Establecimiento_1_6789,CH-02,1.18,247,8.3,200.6,93.1,8661
9/18/2025 12:31:47,xsolis.cables@hotmail.com,CABLES SOLIS S.A,20123456789,Establecimiento_2_6789,CH-01,1.15,126,8.9,232.0,204.7,6206
9/18/2025 12:31:47,xsolis.cables@hotmail.com,CABLES SOLIS S.A,20123456789,Establecimiento_2_6789,CH-02,1.04,158,8.8,132.9,177.8,6139
9/18/2025 12:31:47,xsolis.cables@hotmail.com,CABLES SOLIS S.A,20123456789,Establecimiento_3_6789,CH-01,1.16,140,8.2,239.0,107.0,7623
9/18/2025 12:31:47,xsolis.cables@hotmail.com,CABLES SOLIS S.A,20123456789,Establecimiento_3_6789,CH-02,1.14,192,7.5,147.2,264.9,8504
9/18/2025 12:31:47,xsolis.cables@hotmail.com,CABLES SOLIS S.A,20123456789,Establecimiento_4_6789,CH-01,1.09,172,7.7,150.9,237.4,6328
9/18/2025 12:31:47,xsolis.cables@hotmail.com,CABLES SOLIS S.A,20123456789,Establecimiento_4_6789,CH-02,1.04,121,8.1,215.8,220.0,7209
9/18/2025 12:31:47,xsolis.cables@hotmail.com,CABLES SOLIS S.A,20123456789,Establecimiento_5_6789,CH-01,1.17,194,8.7,157.2,185.5,6586
9/18/2025 12:31:47,xsolis.cables@hotmail.com,CABLES SOLIS S.A,20123456789,Establecimiento_5_6789,CH-02,1.02,183,7.6,262.0,278.7,8474
9/18/2025 12:31:47,xsolis.cables@hotmail.com,CABLES SOLIS S.A,20123456789,Establecimiento_6_6789,CH-01,1.09,193,8.9,142.8,214.2,8210
9/18/2025 12:31:47,xsolis.cables@hotmail.com,CABLES SOLIS S.A,20123456789,Establecimiento_6_6789,CH-02,1.02,192,7.7,186.0,159.5,6987
9/19/2025 17:58:12,ytorres.baterias@gmail.com,BATERIAS TORRES S.R.L,20234567891,Establecimiento_1_7891,CH-01,1.17,204,7.7,172.2,106.1,7152
9/19/2025 17:58:12,ytorres.baterias@gmail.com,BATERIAS TORRES S.R.L,20234567891,Establecimiento_1_7891,CH-02,1.06,191,7.9,185.0,132.7,7357
9/19/2025 17:58:12,ytorres.baterias@gmail.com,BATERIAS TORRES S.R.L,20234567891,Establecimiento_2_7891,CH-01,1.1,216,8.3,265.9,234.4,8539
9/20/2025 14:24:35,zuribe.electrodomesticos@yahoo.com,ELECTRODOMESTICOS URIBE S.A.C,20345678912,Establecimiento_1_8912,CH-01,1.01,196,7.9,212.7,161.3,7159
9/20/2025 14:24:35,zuribe.electrodomesticos@yahoo.com,ELECTRODOMESTICOS URIBE S.A.C,20345678912,Establecimiento_1_8912,CH-02,1.08,163,8.8,208.1,206.3,6939
9/20/2025 14:24:35,zuribe.electrodomesticos@yahoo.com,ELECTRODOMESTICOS URIBE S.A.C,20345678912,Establecimiento_2_8912,CH-01,1.13,237,7.9,216.5,187.1,7962
9/20/2025 14:24:35,zuribe.electrodomesticos@yahoo.com,ELECTRODOMESTICOS URIBE S.A.C,20345678912,Establecimiento_3_8912,CH-01,1.19,140,8.2,290.4,99.9,7668
9/20/2025 14:24:35,zuribe.electrodomesticos@yahoo.com,ELECTRODOMESTICOS URIBE S.A.C,20345678912,Establecimiento_3_8912,CH-02,1.13,148,8.7,181.3,243.4,6604
9/20/2025 14:24:35,zuribe.electrodomesticos@yahoo.com,ELECTRODOMESTICOS URIBE S.A.C,20345678912,Establecimiento_4_8912,CH-01,1.09,124,8.0,139.4,201.4,8759
9/20/2025 14:24:35,zuribe.electrodomesticos@yahoo.com,ELECTRODOMESTICOS URIBE S.A.C,20345678912,Establecimiento_4_8912,CH-02,1.18,181,8.3,160.2,229.0,7573
9/21/2025 10:51:58,avera.iluminacion@outlook.com,ILUMINACION VERA S.A,20456789123,Establecimiento_1_9123,CH-01,1.1,214,8.4,101.0,212.7,7939
9/21/2025 10:51:58,avera.iluminacion@outlook.com,ILUMINACION VERA S.A,20456789123,Establecimiento_1_9123,CH-02,1.13,227,8.6,167.3,182.6,7930
9/22/2025 16:17:21,bvargas.antenas@gmail.com,ANTENAS VARGAS S.R.L,20567891234,Establecimiento_1_1234,CH-01,1.04,156,8.3,253.8,179.8,8453
9/22/2025 16:17:21,bvargas.antenas@gmail.com,ANTENAS VARGAS S.R.L,20567891234,Establecimiento_2_1234,CH-01,1.1,175,9.0,235.3,109.8,8468
9/22/2025 16:17:21,bvargas.antenas@gmail.com,ANTENAS VARGAS S.R.L,20567891234,Establecimiento_2_1234,CH-02,1.18,171,7.8,123.7,183.8,7926
9/22/2025 16:17:21,bvargas.antenas@gmail.com,ANTENAS VARGAS S.R.L,20567891234,Establecimiento_3_1234,CH-01,1.02,218,7.6,232.6,125.4,8267
9/22/2025 16:17:21,bvargas.antenas@gmail.com,ANTENAS VARGAS S.R.L,20567891234,Establecimiento_3_1234,CH-02,1.02,130,8.4,215.6,176.0,6385
9/23/2025 9:44:46,cweber.audio@hotmail.com,AUDIO WEBER S.A.C,20678912345,Establecimiento_1_2345,CH-01,1.08,208,8.5,142.0,278.2,8274
9/23/2025 9:44:46,cweber.audio@hotmail.com,AUDIO WEBER S.A.C,20678912345,Establecimiento_2_2345,CH-01,1.18,247,7.5,293.9,168.0,7551
9/23/2025 9:44:46,cweber.audio@hotmail.com,AUDIO WEBER S.A.C,20678912345,Establecimiento_2_2345,CH-02,1.15,153,7.7,260.7,178.8,8065
9/24/2025 13:11:09,dvidal.video@yahoo.com,VIDEO VIDAL S.A,20789123456,Establecimiento_1_3456,CH-01,1.16,130,7.7,287.7,277.4,7918
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_1_4567,CH-01,1.15,153,7.9,175.5,202.9,6667
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_1_4567,CH-02,1.18,224,8.6,146.0,155.1,8745
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_2_4567,CH-01,1.02,195,8.1,291.9,102.6,7754
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_2_4567,CH-02,1.17,167,8.7,247.2,278.6,6636
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_3_4567,CH-01,1.1,167,8.5,207.2,249.1,8363
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_4_4567,CH-01,1.12,186,8.6,235.3,262.0,6053
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_4_4567,CH-02,1.02,132,7.9,290.0,114.9,7365
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_5_4567,CH-01,1.11,143,8.2,217.2,141.2,6104
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_5_4567,CH-02,1.16,149,8.8,293.6,258.0,6673
9/26/2025 15:04:55,fxavier.software@outlook.com,SOFTWARE XAVIER S.A.C,20912345678,Establecimiento_1_5678,CH-01,1.06,231,8.0,116.0,213.5,7761
9/27/2025 8:31:18,gyañez.redes@hotmail.com,REDES YAÑEZ S.A,20123456789,Establecimiento_1_6789,CH-01,1.08,136,8.8,236.9,242.2,7768
9/27/2025 8:31:18,gyañez.redes@hotmail.com,REDES YAÑEZ S.A,20123456789,Establecimiento_2_6789,CH-01,1.06,228,7.9,116.3,162.7,7982
9/27/2025 8:31:18,gyañez.redes@hotmail.com,REDES YAÑEZ S.A,20123456789,Establecimiento_2_6789,CH-02,1.13,227,8.4,127.4,97.4,6442
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_1_7891,CH-01,1.02,187,8.7,257.0,109.6,7981
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_1_7891,CH-02,1.03,199,7.6,204.4,108.0,7024
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_2_7891,CH-01,1.1,127,8.5,298.7,174.6,8582
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_2_7891,CH-02,1.15,147,8.2,265.5,216.4,7461
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_3_7891,CH-01,1.05,129,8.4,239.5,197.4,8279
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_3_7891,CH-02,1.01,237,8.5,178.1,217.6,6233
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_4_7891,CH-01,1.05,198,8.6,252.6,251.8,8013
9/29/2025 17:25:16,iabad.internet@yahoo.com,INTERNET ABAD S.A.C,20345678912,Establecimiento_1_8912,CH-01,1.18,126,8.7,219.4,117.0,6827
9/29/2025 17:25:16,iabad.internet@yahoo.com,INTERNET ABAD S.A.C,20345678912,Establecimiento_2_8912,CH-01,1.11,213,8.0,174.6,157.1,6982
9/29/2025 17:25:16,iabad.internet@yahoo.com,INTERNET ABAD S.A.C,20345678912,Establecimiento_3_8912,CH-01,1.04,203,8.0,127.3,211.1,6413
9/29/2025 17:25:16,iabad.internet@yahoo.com,INTERNET ABAD S.A.C,20345678912,Establecimiento_3_8912,CH-02,1.1,223,8.0,249.6,260.8,8210
9/30/2025 14:52:39,jabreu.hosting@outlook.com,HOSTING ABREU S.A,20456789123,Establecimiento_1_9123,CH-01,1.14,174,7.9,248.2,279.7,6111
9/30/2025 14:52:39,jabreu.hosting@outlook.com,HOSTING ABREU S.A,20456789123,Establecimiento_1_9123,CH-02,1.18,187,8.7,240.8,183.0,8555
10/1/2025 10:19:52,kacosta.web@gmail.com,WEB ACOSTA S.R.L,20567891234,Establecimiento_1_1234,CH-01,1.05,122,7.6,263.0,133.6,6959
10/1/2025 10:19:52,kacosta.web@gmail.com,WEB ACOSTA S.R.L,20567891234,Establecimiento_2_1234,CH-01,1.15,175,8.1,211.5,135.7,6280
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_1_2345,CH-01,1.09,228,8.6,286.5,214.6,6300
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_2_2345,CH-01,1.03,185,8.2,108.1,191.2,8050
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_3_2345,CH-01,1.09,215,8.5,199.0,215.3,6763
10/3/2025 9:13:42,malarcón.eventos@yahoo.com,EVENTOS ALARCON S.A,20789123456,Establecimiento_1_3456,CH-01,1.12,216,8.6,103.2,157.5,6294
10/3/2025 9:13:42,malarcón.eventos@yahoo.com,EVENTOS ALARCON S.A,20789123456,Establecimiento_1_3456,CH-02,1.12,242,7.5,183.4,112.9,6880
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_1_4567,CH-01,1.04,207,9.0,202.6,134.0,7652
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_1_4567,CH-02,1.03,133,8.7,286.3,141.5,7217
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_2_4567,CH-01,1.06,184,8.9,243.3,204.2,6851
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_2_4567,CH-02,1.06,163,7.9,187.0,178.6,7857
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_3_4567,CH-01,1.03,233,8.0,171.5,201.1,7100
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_3_4567,CH-02,1.15,167,7.9,183.9,215.1,8556
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_4_4567,CH-01,1.08,194,7.9,190.3,177.7,6915
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_4_4567,CH-02,1.17,218,8.8,296.5,162.0,6325
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_1_5678,CH-01,1.07,245,8.4,250.1,106.0,8246
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_1_5678,CH-02,1.05,250,8.8,159.6,260.3,8469
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_2_5678,CH-01,1.16,173,7.7,220.8,146.3,7343
10/6/2025 15:32:51,palvarez.joyeria@hotmail.com,JOYERIA ALVAREZ S.A,20123456789,Establecimiento_1_6789,CH-01,1.18,148,8.1,218.4,268.7,7573
10/7/2025 8:59:14,qandrade.relojeria@gmail.com,RELOJERIA ANDRADE S.R.L,20234567891,Establecimiento_1_7891,CH-01,1.09,197,8.2,196.0,205.4,6831
