FECHA,CORREO,RAZON_SOCIAL,NUMERO_RUC,NOMBRE_ESTABLECIMIENTO,HC5-Sustancia,HC5-Cuerpo_receptor,HC5-Nombre_cuerpo,HC5-Unidad,HC5-Cantidad,HC5-Metodo_calculo
9/23/2025 9:44:46,cweber.audio@hotmail.com,AUDIO WEBER S.A.C,20678912345,Establecimiento_1_2345,PM2.5,Suelo,Fuente_1,kg/ano,47157.46,Balance masico
9/23/2025 9:44:46,cweber.audio@hotmail.com,AUDIO WEBER S.A.C,20678912345,Establecimiento_2_2345,CO2,Atmosfera,Fuente_2,ton/ano,28533.75,Factor de emision
9/23/2025 9:44:46,cweber.audio@hotmail.com,AUDIO WEBER S.A.C,20678912345,Establecimiento_2_2345,CO,Atmosfera,Fuente_2,kg/ano,38559.7,Factor de emision
9/24/2025 13:11:09,dvidal.video@yahoo.com,VIDEO VIDAL S.A,20789123456,Establecimiento_1_3456,CO2,Suelo,Fuente_3,kg/ano,39614.39,Factor de emision
9/24/2025 13:11:09,dvidal.video@yahoo.com,VIDEO VIDAL S.A,20789123456,Establecimiento_1_3456,PM2.5,Agua,Fuente_4,ton/ano,26619.58,Monitoreo
9/24/2025 13:11:09,dvidal.video@yahoo.com,VIDEO VIDAL S.A,20789123456,Establecimiento_1_3456,PM2.5,Atmosfera,Fuente_2,kg/ano,16703.43,Monitoreo
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_1_4567,CO,Agua,Fuente_1,kg/ano,10275.08,Balance masico
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_1_4567,CO,Suelo,Fuente_5,ton/ano,25529.78,Monitoreo
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_2_4567,CO,Suelo,Fuente_1,ton/ano,24824.3,Monitoreo
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_2_4567,PM2.5,Suelo,Fuente_2,kg/ano,9287.95,Balance masico
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_3_4567,PM2.5,Atmosfera,Fuente_4,kg/ano,18862.94,Factor de emision
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_3_4567,CO,Atmosfera,Fuente_5,kg/ano,29505.65,Balance masico
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_3_4567,PM2.5,Suelo,Fuente_2,ton/ano,5699.24,Monitoreo
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_4_4567,PM2.5,Agua,Fuente_4,kg/ano,32887.72,Monitoreo
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_4_4567,CO,Suelo,Fuente_2,ton/ano,15176.07,Monitoreo
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_5_4567,CO,Suelo,Fuente_4,kg/ano,16202.97,Balance masico
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_5_4567,CO,Atmosfera,Fuente_4,ton/ano,29795.96,Factor de emision
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_5_4567,CO2,Agua,Fuente_2,kg/ano,1330.54,Factor de emision
9/26/2025 15:04:55,fxavier.software@outlook.com,SOFTWARE XAVIER S.A.C,20912345678,Establecimiento_1_5678,CO2,Suelo,Fuente_1,kg/ano,1024.45,Monitoreo
9/26/2025 15:04:55,fxavier.software@outlook.com,SOFTWARE XAVIER S.A.C,20912345678,Establecimiento_1_5678,CO,Atmosfera,Fuente_5,kg/ano,44680.21,Monitoreo
9/26/2025 15:04:55,fxavier.software@outlook.com,SOFTWARE XAVIER S.A.C,20912345678,Establecimiento_1_5678,CO,Agua,Fuente_2,kg/ano,6093.37,Monitoreo
9/27/2025 8:31:18,gyañez.redes@hotmail.com,REDES YAÑEZ S.A,20123456789,Establecimiento_1_6789,PM2.5,Atmosfera,Fuente_1,kg/ano,10821.62,Factor de emision
9/27/2025 8:31:18,gyañez.redes@hotmail.com,REDES YAÑEZ S.A,20123456789,Establecimiento_1_6789,CO2,Suelo,Fuente_3,kg/ano,9602.61,Monitoreo
9/27/2025 8:31:18,gyañez.redes@hotmail.com,REDES YAÑEZ S.A,20123456789,Establecimiento_2_6789,PM2.5,Suelo,Fuente_3,kg/ano,26700.88,Monitoreo
9/27/2025 8:31:18,gyañez.redes@hotmail.com,REDES YAÑEZ S.A,20123456789,Establecimiento_2_6789,CO2,Atmosfera,Fuente_1,kg/ano,25086.68,Balance masico
9/27/2025 8:31:18,gyañez.redes@hotmail.com,REDES YAÑEZ S.A,20123456789,Establecimiento_2_6789,PM2.5,Atmosfera,Fuente_2,ton/ano,40006.44,Balance masico
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_1_7891,CO2,Agua,Fuente_2,kg/ano,49503.66,Balance masico
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_1_7891,CO2,Atmosfera,Fuente_5,kg/ano,14776.72,Monitoreo
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_2_7891,CO,Atmosfera,Fuente_1,kg/ano,3056.55,Monitoreo
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_2_7891,CO,Suelo,Fuente_2,ton/ano,31874.01,Monitoreo
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_2_7891,CO,Atmosfera,Fuente_4,ton/ano,42096.75,Factor de emision
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_3_7891,CO2,Atmosfera,Fuente_4,ton/ano,47291.53,Monitoreo
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_3_7891,CO2,Suelo,Fuente_1,ton/ano,35235.02,Monitoreo
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_3_7891,CO,Agua,Fuente_1,ton/ano,44457.32,Factor de emision
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_4_7891,CO,Agua,Fuente_3,kg/ano,47069.31,Monitoreo
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_4_7891,CO,Agua,Fuente_4,ton/ano,41818.6,Balance masico
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_4_7891,CO2,Agua,Fuente_3,kg/ano,48065.32,Balance masico
9/29/2025 17:25:16,iabad.internet@yahoo.com,INTERNET ABAD S.A.C,20345678912,Establecimiento_1_8912,PM2.5,Suelo,Fuente_2,kg/ano,7898.9,Monitoreo
9/29/2025 17:25:16,iabad.internet@yahoo.com,INTERNET ABAD S.A.C,20345678912,Establecimiento_1_8912,CO,Suelo,Fuente_3,kg/ano,15135.95,Monitoreo
9/29/2025 17:25:16,iabad.internet@yahoo.com,INTERNET ABAD S.A.C,20345678912,Establecimiento_1_8912,CO,Suelo,Fuente_4,ton/ano,10070.5,Balance masico
9/29/2025 17:25:16,iabad.internet@yahoo.com,INTERNET ABAD S.A.C,20345678912,Establecimiento_2_8912,PM2.5,Agua,Fuente_3,ton/ano,14478.0,Factor de emision
9/29/2025 17:25:16,iabad.internet@yahoo.com,INTERNET ABAD S.A.C,20345678912,Establecimiento_2_8912,CO2,Suelo,Fuente_1,kg/ano,7220.5,Balance masico
9/29/2025 17:25:16,iabad.internet@yahoo.com,INTERNET ABAD S.A.C,20345678912,Establecimiento_2_8912,CO2,Suelo,Fuente_2,kg/ano,37380.88,Factor de emision
9/29/2025 17:25:16,iabad.internet@yahoo.com,INTERNET ABAD S.A.C,20345678912,Establecimiento_3_8912,PM2.5,Atmosfera,Fuente_4,kg/ano,32175.4,Factor de emision
9/29/2025 17:25:16,iabad.internet@yahoo.com,INTERNET ABAD S.A.C,20345678912,Establecimiento_3_8912,CO2,Atmosfera,Fuente_1,ton/ano,19790.02,Balance masico
9/30/2025 14:52:39,jabreu.hosting@outlook.com,HOSTING ABREU S.A,20456789123,Establecimiento_1_9123,CO2,Agua,Fuente_3,kg/ano,20957.13,Factor de emision
9/30/2025 14:52:39,jabreu.hosting@outlook.com,HOSTING ABREU S.A,20456789123,Establecimiento_1_9123,PM2.5,Agua,Fuente_5,kg/ano,17869.55,Monitoreo
10/1/2025 10:19:52,kacosta.web@gmail.com,WEB ACOSTA S.R.L,20567891234,Establecimiento_1_1234,PM2.5,Atmosfera,Fuente_2,kg/ano,15154.56,Balance masico
10/1/2025 10:19:52,kacosta.web@gmail.com,WEB ACOSTA S.R.L,20567891234,Establecimiento_1_1234,CO,Agua,Fuente_3,kg/ano,39659.09,Balance masico
10/1/2025 10:19:52,kacosta.web@gmail.com,WEB ACOSTA S.R.L,20567891234,Establecimiento_1_1234,CO,Atmosfera,Fuente_5,ton/ano,34138.02,Factor de emision
10/1/2025 10:19:52,kacosta.web@gmail.com,WEB ACOSTA S.R.L,20567891234,Establecimiento_2_1234,CO2,Suelo,Fuente_4,kg/ano,21042.67,Balance masico
10/1/2025 10:19:52,kacosta.web@gmail.com,WEB ACOSTA S.R.L,20567891234,Establecimiento_2_1234,CO,Agua,Fuente_5,ton/ano,26822.87,Balance masico
10/1/2025 10:19:52,kacosta.web@gmail.com,WEB ACOSTA S.R.L,20567891234,Establecimiento_2_1234,CO2,Agua,Fuente_5,ton/ano,38833.74,Balance masico
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_1_2345,PM2.5,Atmosfera,Fuente_1,ton/ano,6544.69,Balance masico
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_1_2345,PM2.5,Atmosfera,Fuente_4,kg/ano,32805.76,Monitoreo
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_2_2345,PM2.5,Agua,Fuente_3,ton/ano,47925.05,Monitoreo
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_2_2345,CO2,Agua,Fuente_3,kg/ano,13117.35,Balance masico
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_3_2345,CO,Atmosfera,Fuente_3,ton/ano,27596.66,Balance masico
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_3_2345,PM2.5,Atmosfera,Fuente_2,kg/ano,41071.21,Factor de emision
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_3_2345,CO,Suelo,Fuente_1,kg/ano,39328.23,Balance masico
10/3/2025 9:13:42,malarcón.eventos@yahoo.com,EVENTOS ALARCON S.A,20789123456,Establecimiento_1_3456,CO,Atmosfera,Fuente_3,kg/ano,25259.49,Balance masico
10/3/2025 9:13:42,malarcón.eventos@yahoo.com,EVENTOS ALARCON S.A,20789123456,Establecimiento_1_3456,CO,Agua,Fuente_3,ton/ano,17683.81,Monitoreo
10/3/2025 9:13:42,malarcón.eventos@yahoo.com,EVENTOS ALARCON S.A,20789123456,Establecimiento_1_3456,CO2,Agua,Fuente_4,kg/ano,7954.94,Monitoreo
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_1_4567,CO,Atmosfera,Fuente_2,ton/ano,7422.12,Balance masico
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_1_4567,PM2.5,Atmosfera,Fuente_5,kg/ano,47406.34,Factor de emision
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_1_4567,PM2.5,Atmosfera,Fuente_4,ton/ano,48260.95,Monitoreo
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_2_4567,CO,Atmosfera,Fuente_5,ton/ano,22923.49,Monitoreo
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_2_4567,PM2.5,Agua,Fuente_1,kg/ano,15873.5,Factor de emision
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_3_4567,CO2,Agua,Fuente_3,kg/ano,9097.36,Factor de emision
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_3_4567,PM2.5,Suelo,Fuente_5,ton/ano,47085.51,Monitoreo
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_3_4567,PM2.5,Atmosfera,Fuente_2,ton/ano,28506.47,Monitoreo
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_4_4567,PM2.5,Atmosfera,Fuente_3,ton/ano,2806.77,Balance masico
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_4_4567,PM2.5,Suelo,Fuente_2,kg/ano,29076.21,Factor de emision
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_1_5678,CO2,Suelo,Fuente_3,ton/ano,42060.5,Monitoreo
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_1_5678,CO,Suelo,Fuente_5,kg/ano,3624.78,Monitoreo
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_1_5678,PM2.5,Agua,Fuente_5,kg/ano,37932.76,Balance masico
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_2_5678,CO2,Agua,Fuente_4,ton/ano,12330.43,Balance masico
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_2_5678,CO2,Agua,Fuente_3,kg/ano,48666.28,Factor de emision
10/6/2025 15:32:51,palvarez.joyeria@hotmail.com,JOYERIA ALVAREZ S.A,20123456789,Establecimiento_1_6789,CO2,Agua,Fuente_3,kg/ano,42102.16,Balance masico
10/6/2025 15:32:51,palvarez.joyeria@hotmail.com,JOYERIA ALVAREZ S.A,20123456789,Establecimiento_1_6789,CO,Suelo,Fuente_5,ton/ano,43071.03,Balance masico
10/7/2025 8:59:14,qandrade.relojeria@gmail.com,RELOJERIA ANDRADE S.R.L,20234567891,Establecimiento_1_7891,CO,Agua,Fuente_4,kg/ano,48519.63,Factor de emision
10/7/2025 8:59:14,qandrade.relojeria@gmail.com,RELOJERIA ANDRADE S.R.L,20234567891,Establecimiento_1_7891,CO,Suelo,Fuente_5,ton/ano,40280.45,Monitoreo
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_1_8912,CO2,Atmosfera,Fuente_4,kg/ano,12681.85,Balance masico
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_1_8912,CO,Atmosfera,Fuente_3,kg/ano,32287.56,Balance masico
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_1_8912,CO,Agua,Fuente_3,kg/ano,20516.46,Balance masico
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_2_8912,CO2,Suelo,Fuente_1,kg/ano,15315.6,Monitoreo
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_2_8912,CO2,Agua,Fuente_1,kg/ano,36243.52,Monitoreo
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_3_8912,CO,Agua,Fuente_3,kg/ano,42516.09,Balance masico
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_3_8912,PM2.5,Suelo,Fuente_5,kg/ano,6236.76,Balance masico
10/9/2025 17:52:12,saparicio.fotografia@outlook.com,FOTOGRAFIA APARICIO S.A,20456789123,Establecimiento_1_9123,CO2,Suelo,Fuente_2,kg/ano,10478.41,Balance masico
10/9/2025 17:52:12,saparicio.fotografia@outlook.com,FOTOGRAFIA APARICIO S.A,20456789123,Establecimiento_1_9123,CO2,Agua,Fuente_1,kg/ano,47529.24,Factor de emision
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_1_1234,CO,Agua,Fuente_2,kg/ano,12444.63,Factor de emision
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_1_1234,CO2,Atmosfera,Fuente_4,kg/ano,3457.1,Balance masico
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_2_1234,CO,Agua,Fuente_5,kg/ano,17503.48,Balance masico
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_2_1234,CO2,Atmosfera,Fuente_3,ton/ano,9913.31,Factor de emision
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_2_1234,PM2.5,Atmosfera,Fuente_4,kg/ano,15636.56,Balance masico
10/11/2025 10:45:58,uarce.editorial@hotmail.com,EDITORIAL ARCE S.A.C,20678912345,Establecimiento_1_2345,PM2.5,Atmosfera,Fuente_3,ton/ano,25258.86,Factor de emision
10/11/2025 10:45:58,uarce.editorial@hotmail.com,EDITORIAL ARCE S.A.C,20678912345,Establecimiento_1_2345,PM2.5,Atmosfera,Fuente_4,ton/ano,41117.58,Balance masico
10/11/2025 10:45:58,uarce.editorial@hotmail.com,EDITORIAL ARCE S.A.C,20678912345,Establecimiento_1_2345,CO2,Atmosfera,Fuente_3,kg/ano,7023.45,Monitoreo
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_1_3456,PM2.5,Agua,Fuente_5,kg/ano,23043.26,Balance masico
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_1_3456,PM2.5,Agua,Fuente_1,kg/ano,26735.51,Balance masico
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_1_3456,CO,Suelo,Fuente_4,kg/ano,19346.97,Monitoreo
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_2_3456,CO,Agua,Fuente_1,kg/ano,43886.22,Factor de emision
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_2_3456,CO2,Atmosfera,Fuente_2,kg/ano,19342.13,Monitoreo
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_2_3456,PM2.5,Agua,Fuente_2,kg/ano,11790.16,Factor de emision
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_3_3456,PM2.5,Atmosfera,Fuente_3,ton/ano,40440.46,Monitoreo
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_3_3456,CO2,Atmosfera,Fuente_1,kg/ano,7200.67,Balance masico
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_4_3456,PM2.5,Suelo,Fuente_2,ton/ano,10284.12,Factor de emision
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_4_3456,CO,Agua,Fuente_4,ton/ano,43601.81,Factor de emision
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_4_3456,CO,Agua,Fuente_5,kg/ano,39325.79,Factor de emision
10/13/2025 9:38:46,warias.papeleria@gmail.com,PAPELERIA ARIAS S.R.L,20891234567,Establecimiento_1_4567,PM2.5,Agua,Fuente_5,ton/ano,4193.14,Factor de emision
10/13/2025 9:38:46,warias.papeleria@gmail.com,PAPELERIA ARIAS S.R.L,20891234567,Establecimiento_1_4567,CO,Atmosfera,Fuente_3,ton/ano,12831.61,Balance masico
10/13/2025 9:38:46,warias.papeleria@gmail.com,PAPELERIA ARIAS S.R.L,20891234567,Establecimiento_2_4567,PM2.5,Atmosfera,Fuente_3,ton/ano,16394.13,Factor de emision
10/13/2025 9:38:46,warias.papeleria@gmail.com,PAPELERIA ARIAS S.R.L,20891234567,Establecimiento_2_4567,CO,Atmosfera,Fuente_1,kg/ano,47176.42,Monitoreo
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_1_5678,CO,Suelo,Fuente_1,ton/ano,1327.06,Balance masico
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_1_5678,CO,Agua,Fuente_3,ton/ano,34686.03,Factor de emision
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_1_5678,CO2,Agua,Fuente_5,kg/ano,46084.44,Factor de emision
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_2_5678,PM2.5,Agua,Fuente_3,ton/ano,25382.87,Balance masico
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_2_5678,CO2,Agua,Fuente_2,ton/ano,15454.33,Balance masico
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_2_5678,CO2,Suelo,Fuente_5,ton/ano,17389.65,Monitoreo
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_3_5678,PM2.5,Atmosfera,Fuente_3,ton/ano,49065.75,Balance masico
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_3_5678,CO,Agua,Fuente_4,kg/ano,24186.82,Factor de emision
10/15/2025 11:31:42,yarruda.gimnasio@hotmail.com,GIMNASIO ARRUDA S.A,20123456789,Establecimiento_1_6789,CO,Suelo,Fuente_5,kg/ano,18119.64,Balance masico
10/15/2025 11:31:42,yarruda.gimnasio@hotmail.com,GIMNASIO ARRUDA S.A,20123456789,Establecimiento_1_6789,CO,Agua,Fuente_4,kg/ano,42126.6,Balance masico
10/15/2025 11:31:42,yarruda.gimnasio@hotmail.com,GIMNASIO ARRUDA S.A,20123456789,Establecimiento_1_6789,CO2,Suelo,Fuente_5,kg/ano,32299.85,Factor de emision
10/16/2025 15:58:05,zascencio.piscina@gmail.com,PISCINAS ASCENCIO S.R.L,20234567891,Establecimiento_1_7891,CO,Atmosfera,Fuente_4,kg/ano,48769.75,Monitoreo
10/16/2025 15:58:05,zascencio.piscina@gmail.com,PISCINAS ASCENCIO S.R.L,20234567891,Establecimiento_1_7891,PM2.5,Atmosfera,Fuente_3,kg/ano,26090.5,Factor de emision
10/16/2025 15:58:05,zascencio.piscina@gmail.com,PISCINAS ASCENCIO S.R.L,20234567891,Establecimiento_2_7891,PM2.5,Agua,Fuente_3,kg/ano,2827.92,Factor de emision
10/16/2025 15:58:05,zascencio.piscina@gmail.com,PISCINAS ASCENCIO S.R.L,20234567891,Establecimiento_2_7891,CO2,Suelo,Fuente_4,ton/ano,30914.07,Monitoreo
10/16/2025 15:58:05,zascencio.piscina@gmail.com,PISCINAS ASCENCIO S.R.L,20234567891,Establecimiento_2_7891,CO,Suelo,Fuente_2,kg/ano,32730.57,Monitoreo
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_1_8912,CO,Suelo,Fuente_3,ton/ano,19913.65,Factor de emision
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_1_8912,CO,Atmosfera,Fuente_1,kg/ano,7357.14,Balance masico
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_2_8912,CO,Atmosfera,Fuente_4,ton/ano,34009.72,Monitoreo
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_2_8912,PM2.5,Suelo,Fuente_3,kg/ano,3935.78,Monitoreo
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_2_8912,CO2,Atmosfera,Fuente_3,ton/ano,10497.27,Factor de emision
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_3_8912,CO2,Atmosfera,Fuente_4,kg/ano,42927.29,Factor de emision
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_3_8912,CO2,Agua,Fuente_1,kg/ano,35322.04,Factor de emision
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_3_8912,CO,Atmosfera,Fuente_2,ton/ano,42028.08,Balance masico
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_4_8912,CO2,Suelo,Fuente_4,ton/ano,42845.64,Factor de emision
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_4_8912,CO,Agua,Fuente_5,kg/ano,2626.96,Monitoreo
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_4_8912,PM2.5,Suelo,Fuente_5,kg/ano,20689.69,Balance masico
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_5_8912,PM2.5,Agua,Fuente_3,kg/ano,6261.07,Monitoreo
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_5_8912,CO,Atmosfera,Fuente_3,kg/ano,7413.91,Balance masico
